,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
709,2015-02-03 02:08:00,20.56,22.2,0.0,447.8,0.0033169699431442,0
710,2015-02-03 02:09:00,20.6,22.2,0.0,445.0,0.0033252058118989,0
711,2015-02-03 02:10:00,20.575,22.2,0.0,442.5,0.0033200562856713,0
712,2015-02-03 02:10:59,20.525,22.245,0.0,446.75,0.0033165230869479,0
713,2015-02-03 02:12:00,20.525,22.2675,0.0,442.75,0.0033198955328736,0
714,2015-02-03 02:12:59,20.5,22.29,0.0,441.333333333333,0.0033181185303638,0
715,2015-02-03 02:13:59,20.525,22.29,0.0,443.75,0.0033232680151758,0
716,2015-02-03 02:15:00,20.5,22.29,0.0,441.25,0.0033181185303638,0
717,2015-02-03 02:16:00,20.5,22.29,0.0,440.25,0.0033181185303638,0
718,2015-02-03 02:17:00,20.5,22.29,0.0,441.5,0.0033181185303638,0
719,2015-02-03 02:18:00,20.5,22.29,0.0,439.333333333333,0.0033181185303638,0
720,2015-02-03 02:19:00,20.5,22.29,0.0,439.0,0.0033181185303638,0
721,2015-02-03 02:19:59,20.5,22.29,0.0,445.333333333333,0.0033181185303638,0
722,2015-02-03 02:21:00,20.5,22.29,0.0,443.5,0.0033181185303638,0
723,2015-02-03 02:22:00,20.5,22.29,0.0,439.8,0.0033181185303638,0
724,2015-02-03 02:23:00,20.5,22.29,0.0,438.25,0.0033181185303638,0
725,2015-02-03 02:23:59,20.5,22.29,0.0,443.0,0.0033181185303638,0
726,2015-02-03 02:25:00,20.5,22.29,0.0,440.75,0.0033181185303638,0
727,2015-02-03 02:25:59,20.5,22.29,0.0,438.2,0.0033181185303638,0
728,2015-02-03 02:26:59,20.5,22.29,0.0,441.333333333333,0.0033181185303638,0
729,2015-02-03 02:28:00,20.5,22.29,0.0,438.25,0.0033181185303638,0
730,2015-02-03 02:29:00,20.5,22.29,0.0,436.5,0.0033181185303638,0
731,2015-02-03 02:30:00,20.5,22.29,0.0,439.333333333333,0.0033181185303638,0
732,2015-02-03 02:31:00,20.5,22.29,0.0,439.75,0.0033181185303638,0
733,2015-02-03 02:31:59,20.5,22.29,0.0,439.75,0.0033181185303638,0
734,2015-02-03 02:32:59,20.5,22.29,0.0,441.166666666667,0.0033181185303638,0
735,2015-02-03 02:34:00,20.5,22.29,0.0,441.666666666667,0.0033181185303638,0
736,2015-02-03 02:35:00,20.5,22.29,0.0,438.5,0.0033181185303638,0
737,2015-02-03 02:36:00,20.5,22.29,0.0,439.75,0.0033181185303638,0
738,2015-02-03 02:37:00,20.5,22.29,0.0,438.2,0.0033181185303638,0
739,2015-02-03 02:38:00,20.5,22.29,0.0,438.666666666667,0.0033181185303638,0
740,2015-02-03 02:38:59,20.5,22.315,0.0,442.0,0.0033218599382935,0
741,2015-02-03 02:39:59,20.5,22.39,0.0,447.75,0.0033330844307149,0
742,2015-02-03 02:41:00,20.5,22.3566666666667,0.0,442.333333333333,0.003328095717669,0
743,2015-02-03 02:42:00,20.5,22.365,0.0,442.25,0.0033293428884683,0
744,2015-02-03 02:43:00,20.5,22.39,0.0,445.75,0.0033330844307149,0
745,2015-02-03 02:44:00,20.5,22.365,0.0,441.5,0.0033293428884683,0
746,2015-02-03 02:44:59,20.5,22.39,0.0,437.25,0.0033330844307149,0
747,2015-02-03 02:45:59,20.5,22.39,0.0,439.0,0.0033330844307149,0
748,2015-02-03 02:47:00,20.5,22.29,0.0,436.5,0.0033181185303638,0
749,2015-02-03 02:48:00,20.5,22.3233333333333,0.0,432.5,0.0033231070842193,0
750,2015-02-03 02:49:00,20.5,22.315,0.0,427.5,0.0033218599382935,0
751,2015-02-03 02:50:00,20.5,22.315,0.0,437.5,0.0033218599382935,0
752,2015-02-03 02:51:00,20.5,22.3566666666667,0.0,436.666666666667,0.003328095717669,0
753,2015-02-03 02:51:59,20.5,22.39,0.0,435.0,0.0033330844307149,0
754,2015-02-03 02:53:00,20.5,22.39,0.0,437.0,0.0033330844307149,0
755,2015-02-03 02:54:00,20.5,22.39,0.0,438.666666666667,0.0033330844307149,0
756,2015-02-03 02:55:00,20.5,22.39,0.0,440.5,0.0033330844307149,0
757,2015-02-03 02:55:59,20.5,22.34,0.0,442.75,0.0033256013909947,0
758,2015-02-03 02:57:00,20.5,22.37,0.0,438.0,0.0033300911933357,0
759,2015-02-03 02:57:59,20.5,22.39,0.0,436.25,0.0033330844307149,0
760,2015-02-03 02:58:59,20.4633333333333,22.3566666666667,0.0,441.333333333333,0.0033205330635637,0
761,2015-02-03 03:00:00,20.5,22.39,0.0,441.0,0.0033330844307149,0
762,2015-02-03 03:01:00,20.5,22.315,0.0,437.0,0.0033218599382935,0
763,2015-02-03 03:02:00,20.5,22.37,0.0,435.2,0.0033300911933357,0
764,2015-02-03 03:03:00,20.5,22.3566666666667,0.0,433.333333333333,0.003328095717669,0
765,2015-02-03 03:04:00,20.5,22.39,0.0,435.0,0.0033330844307149,0
766,2015-02-03 03:04:59,20.5,22.34,0.0,433.8,0.0033256013909947,0
767,2015-02-03 03:06:00,20.5,22.39,0.0,435.333333333333,0.0033330844307149,0
768,2015-02-03 03:07:00,20.5,22.39,0.0,437.25,0.0033330844307149,0
769,2015-02-03 03:08:00,20.5,22.39,0.0,434.4,0.0033330844307149,0
770,2015-02-03 03:08:59,20.5,22.39,0.0,431.75,0.0033330844307149,0
771,2015-02-03 03:10:00,20.5,22.39,0.0,437.333333333333,0.0033330844307149,0
772,2015-02-03 03:10:59,20.5,22.39,0.0,439.666666666667,0.0033330844307149,0
773,2015-02-03 03:11:59,20.478,22.37,0.0,435.6,0.0033255490458929,0
774,2015-02-03 03:13:00,20.456,22.35,0.0,433.0,0.0033180273523476,0
775,2015-02-03 03:14:00,20.478,22.392,0.0,432.6,0.0033288370937195,0
776,2015-02-03 03:15:00,20.5,22.39,0.0,435.75,0.0033330844307149,0
777,2015-02-03 03:16:00,20.4266666666667,22.3233333333333,0.0,436.0,0.0033080196891354,0
778,2015-02-03 03:16:59,20.5,22.39,0.0,434.5,0.0033330844307149,0
779,2015-02-03 03:17:59,20.478,22.392,0.0,435.4,0.0033288370937195,0
780,2015-02-03 03:19:00,20.4266666666667,22.3233333333333,0.0,437.333333333333,0.0033080196891354,0
781,2015-02-03 03:20:00,20.4175,22.3925,0.0,430.75,0.0033164363785158,0
782,2015-02-03 03:21:00,20.456,22.414,0.0,439.2,0.0033275794687666,0
783,2015-02-03 03:22:00,20.4725,22.39,0.0,441.5,0.0033274024698448,0
784,2015-02-03 03:23:00,20.4633333333333,22.3933333333333,0.0,445.666666666667,0.0033260081161531,0
785,2015-02-03 03:23:59,20.5,22.39,0.0,443.25,0.0033330844307149,0
786,2015-02-03 03:24:59,20.4175,22.3425,0.0,438.25,0.0033089917440115,0
787,2015-02-03 03:26:00,20.4633333333333,22.4633333333333,0.0,437.0,0.0033364607555133,0
788,2015-02-03 03:27:00,20.478,22.478,0.0,429.8,0.0033416907033716,0
789,2015-02-03 03:28:00,20.5,22.456,0.0,431.2,0.0033429623173779,0
790,2015-02-03 03:29:00,20.5,22.412,0.0,435.8,0.0033363770249289,0
791,2015-02-03 03:29:59,20.4725,22.3925,0.0,435.75,0.003327775985307,0
792,2015-02-03 03:30:59,20.445,22.34,0.0,434.25,0.0033142716332881,0
793,2015-02-03 03:32:00,20.5,22.434,0.0,434.6,0.0033396696538164,0
794,2015-02-03 03:33:00,20.5,22.39,0.0,434.0,0.0033330844307149,0
795,2015-02-03 03:34:00,20.5,22.39,0.0,433.5,0.0033330844307149,0
796,2015-02-03 03:35:00,20.5,22.39,0.0,434.666666666667,0.0033330844307149,0
797,2015-02-03 03:36:00,20.5,22.39,0.0,437.5,0.0033330844307149,0
798,2015-02-03 03:36:59,20.5,22.39,0.0,438.5,0.0033330844307149,0
799,2015-02-03 03:38:00,20.5,22.4266666666667,0.0,436.666666666667,0.0033385721070013,0
800,2015-02-03 03:39:00,20.5,22.445,0.0,431.166666666667,0.0033413159812628,0
801,2015-02-03 03:40:00,20.5,22.39,0.0,436.0,0.0033330844307149,0
802,2015-02-03 03:40:59,20.4725,22.3925,0.0,438.25,0.003327775985307,0
803,2015-02-03 03:42:00,20.5,22.4633333333333,0.0,439.0,0.0033440598796038,0
804,2015-02-03 03:42:59,20.5,22.456,0.0,436.6,0.0033429623173779,0
805,2015-02-03 03:43:59,20.5,22.39,0.0,432.666666666667,0.0033330844307149,0
806,2015-02-03 03:45:00,20.5,22.39,0.0,433.25,0.0033330844307149,0
807,2015-02-03 03:46:00,20.4725,22.39,0.0,433.5,0.0033274024698448,0
808,2015-02-03 03:47:00,20.4725,22.4175,0.0,435.75,0.0033315111644708,0
809,2015-02-03 03:48:00,20.5,22.5,0.0,436.0,0.0033495477485251,0
810,2015-02-03 03:49:00,20.5,22.478,0.0,430.8,0.0033462550156139,0
811,2015-02-03 03:49:59,20.434,22.412,0.0,435.4,0.0033227411270653,0
812,2015-02-03 03:51:00,20.4175,22.34,0.0,433.5,0.0033086195169394,0
813,2015-02-03 03:52:00,20.39,22.39,0.0,429.75,0.0033104077541291,0
814,2015-02-03 03:53:00,20.39,22.39,0.0,430.0,0.0033104077541291,0
815,2015-02-03 03:53:59,20.39,22.39,0.0,433.0,0.0033104077541291,0
816,2015-02-03 03:55:00,20.39,22.39,0.0,436.25,0.0033104077541291,0
817,2015-02-03 03:55:59,20.39,22.39,0.0,433.5,0.0033104077541291,0
818,2015-02-03 03:56:59,20.39,22.5,0.0,434.25,0.0033267584676934,0
819,2015-02-03 03:58:00,20.39,22.4633333333333,0.0,430.333333333333,0.0033213081348303,0
820,2015-02-03 03:59:00,20.39,22.5,0.0,429.6,0.0033267584676934,0
821,2015-02-03 04:00:00,20.39,22.5,0.0,433.5,0.0033267584676934,0
822,2015-02-03 04:01:00,20.39,22.5,0.0,435.6,0.0033267584676934,0
823,2015-02-03 04:01:59,20.39,22.5,0.0,434.666666666667,0.0033267584676934,0
824,2015-02-03 04:02:59,20.39,22.5,0.0,432.333333333333,0.0033267584676934,0
825,2015-02-03 04:04:00,20.39,22.5,0.0,438.0,0.0033267584676934,0
826,2015-02-03 04:05:00,20.39,22.5,0.0,436.5,0.0033267584676934,0
827,2015-02-03 04:06:00,20.39,22.5,0.0,440.75,0.0033267584676934,0
828,2015-02-03 04:07:00,20.39,22.5,0.0,438.0,0.0033267584676934,0
829,2015-02-03 04:08:00,20.39,22.5,0.0,434.75,0.0033267584676934,0
830,2015-02-03 04:08:59,20.39,22.5,0.0,434.75,0.0033267584676934,0
831,2015-02-03 04:09:59,20.39,22.5,0.0,435.666666666667,0.0033267584676934,0
832,2015-02-03 04:11:00,20.39,22.5,0.0,434.0,0.0033267584676934,0
833,2015-02-03 04:12:00,20.35,22.5,0.0,429.2,0.0033185053905903,0
834,2015-02-03 04:13:00,20.39,22.5,0.0,431.5,0.0033267584676934,0
835,2015-02-03 04:14:00,20.39,22.5,0.0,430.0,0.0033267584676934,0
836,2015-02-03 04:14:59,20.39,22.5,0.0,434.0,0.0033267584676934,0
837,2015-02-03 04:15:59,20.39,22.5,0.0,434.25,0.0033267584676934,0
838,2015-02-03 04:17:00,20.39,22.5,0.0,432.4,0.0033267584676934,0
839,2015-02-03 04:18:00,20.39,22.4633333333333,0.0,434.333333333333,0.0033213081348303,0
840,2015-02-03 04:19:00,20.39,22.5,0.0,436.4,0.0033267584676934,0
841,2015-02-03 04:20:00,20.39,22.5,0.0,435.75,0.0033267584676934,0
842,2015-02-03 04:21:00,20.39,22.5,0.0,435.2,0.0033267584676934,0
843,2015-02-03 04:21:59,20.39,22.5,0.0,436.75,0.0033267584676934,0
844,2015-02-03 04:23:00,20.39,22.5,0.0,438.25,0.0033267584676934,0
845,2015-02-03 04:24:00,20.39,22.5,0.0,438.75,0.0033267584676934,0
846,2015-02-03 04:25:00,20.39,22.4725,0.0,437.5,0.0033226707091389,0
847,2015-02-03 04:25:59,20.39,22.4633333333333,0.0,439.333333333333,0.0033213081348303,0
848,2015-02-03 04:27:00,20.39,22.5,0.0,437.5,0.0033267584676934,0
849,2015-02-03 04:27:59,20.39,22.5,0.0,433.6,0.0033267584676934,0
850,2015-02-03 04:28:59,20.39,22.5,0.0,431.333333333333,0.0033267584676934,0
851,2015-02-03 04:30:00,20.39,22.5,0.0,434.8,0.0033267584676934,0
852,2015-02-03 04:31:00,20.39,22.4633333333333,0.0,433.333333333333,0.0033213081348303,0
853,2015-02-03 04:32:00,20.39,22.4725,0.0,433.8,0.0033226707091389,0
854,2015-02-03 04:33:00,20.39,22.5,0.0,436.5,0.0033267584676934,0
855,2015-02-03 04:34:00,20.39,22.5,0.0,434.0,0.0033267584676934,0
856,2015-02-03 04:34:59,20.39,22.4725,0.0,433.75,0.0033226707091389,0
857,2015-02-03 04:36:00,20.39,22.445,0.0,435.5,0.0033185830040274,0
858,2015-02-03 04:37:00,20.39,22.4266666666667,0.0,434.333333333333,0.0033158578969764,0
859,2015-02-03 04:38:00,20.39,22.5,0.0,431.75,0.0033267584676934,0
860,2015-02-03 04:38:59,20.39,22.5,0.0,431.5,0.0033267584676934,0
861,2015-02-03 04:40:00,20.39,22.5,0.0,432.5,0.0033267584676934,0
862,2015-02-03 04:40:59,20.39,22.456,0.0,435.4,0.0033202180796589,0
863,2015-02-03 04:41:59,20.39,22.5,0.0,436.666666666667,0.0033267584676934,0
864,2015-02-03 04:43:00,20.39,22.5,0.0,432.6,0.0033267584676934,0
865,2015-02-03 04:44:00,20.39,22.4633333333333,0.0,433.0,0.0033213081348303,0
866,2015-02-03 04:45:00,20.39,22.445,0.0,431.5,0.0033185830040274,0
867,2015-02-03 04:46:00,20.39,22.5,0.0,431.8,0.0033267584676934,0
868,2015-02-03 04:46:59,20.39,22.5,0.0,439.666666666667,0.0033267584676934,0
869,2015-02-03 04:47:59,20.39,22.5,0.0,436.666666666667,0.0033267584676934,0
870,2015-02-03 04:49:00,20.39,22.5,0.0,439.0,0.0033267584676934,0
871,2015-02-03 04:50:00,20.39,22.5,0.0,436.25,0.0033267584676934,0
872,2015-02-03 04:51:00,20.39,22.5,0.0,435.8,0.0033267584676934,0
873,2015-02-03 04:52:00,20.39,22.4266666666667,0.0,438.333333333333,0.0033158578969764,0
874,2015-02-03 04:53:00,20.39,22.4725,0.0,436.0,0.0033226707091389,0
875,2015-02-03 04:53:59,20.39,22.5,0.0,433.666666666667,0.0033267584676934,0
876,2015-02-03 04:54:59,20.39,22.5,0.0,432.25,0.0033267584676934,0
877,2015-02-03 04:56:00,20.39,22.5,0.0,433.5,0.0033267584676934,0
878,2015-02-03 04:57:00,20.39,22.5,0.0,436.25,0.0033267584676934,0
879,2015-02-03 04:58:00,20.39,22.5,0.0,435.0,0.0033267584676934,0
880,2015-02-03 04:59:00,20.39,22.5,0.0,433.75,0.0033267584676934,0
881,2015-02-03 04:59:59,20.39,22.5,0.0,440.666666666667,0.0033267584676934,0
882,2015-02-03 05:00:59,20.39,22.5,0.0,441.2,0.0033267584676934,0
883,2015-02-03 05:02:00,20.39,22.5,0.0,435.25,0.0033267584676934,0
884,2015-02-03 05:03:00,20.39,22.5,0.0,437.25,0.0033267584676934,0
885,2015-02-03 05:04:00,20.39,22.5,0.0,435.5,0.0033267584676934,0
886,2015-02-03 05:05:00,20.39,22.5,0.0,439.75,0.0033267584676934,0
887,2015-02-03 05:06:00,20.39,22.5,0.0,438.0,0.0033267584676934,0
888,2015-02-03 05:06:59,20.39,22.5,0.0,435.25,0.0033267584676934,0
889,2015-02-03 05:08:00,20.39,22.5,0.0,434.2,0.0033267584676934,0
890,2015-02-03 05:09:00,20.39,22.5,0.0,435.0,0.0033267584676934,0
891,2015-02-03 05:10:00,20.365,22.5,0.0,436.5,0.003321598178112,0
892,2015-02-03 05:10:59,20.39,22.5,0.0,434.0,0.0033267584676934,0
893,2015-02-03 05:12:00,20.39,22.5,0.0,435.25,0.0033267584676934,0
894,2015-02-03 05:12:59,20.39,22.5,0.0,432.75,0.0033267584676934,0
895,2015-02-03 05:13:59,20.39,22.5,0.0,432.0,0.0033267584676934,0
896,2015-02-03 05:15:00,20.39,22.5,0.0,432.0,0.0033267584676934,0
897,2015-02-03 05:16:00,20.39,22.5,0.0,431.5,0.0033267584676934,0
898,2015-02-03 05:17:00,20.39,22.5,0.0,435.0,0.0033267584676934,0
899,2015-02-03 05:18:00,20.39,22.5,0.0,437.666666666667,0.0033267584676934,0
900,2015-02-03 05:19:00,20.39,22.5,0.0,437.333333333333,0.0033267584676934,0
901,2015-02-03 05:19:59,20.365,22.5,0.0,438.0,0.003321598178112,0
902,2015-02-03 05:21:00,20.365,22.5,0.0,434.25,0.003321598178112,0
