,Temperature,Humidity,Light,CO2,HumidityRatio
12884,21.2,25.1,0.0,442.5,0.0039045501690233
12885,21.2,25.1,0.0,446.0,0.0039045501690233
12886,21.2,25.1,0.0,443.0,0.0039045501690233
12887,21.2,25.1,0.0,437.5,0.0039045501690233
12888,21.2,25.1,0.0,440.5,0.0039045501690233
12889,21.2,25.05,0.0,439.5,0.0038967234528739
12890,21.2,25.0,0.0,443.0,0.0038888969324628
12891,21.2,25.0,0.0,443.0,0.0038888969324628
12892,21.2,25.0,0.0,438.5,0.0038888969324628
12893,21.2,25.0,0.0,438.0,0.0038888969324628
12894,21.2,25.0,0.0,442.333333333333,0.0038888969324628
12895,21.2,25.0,0.0,448.0,0.0038888969324628
12896,21.2,25.1,0.0,447.5,0.0039045501690233
12897,21.125,25.1,0.0,445.75,0.0038865014883685
12898,21.1,25.0,0.0,439.0,0.0038649453970209
12899,21.1,25.1,0.0,440.0,0.0038805016282998
12900,21.1,25.1,0.0,441.5,0.0038805016282998
12901,21.1,25.0666666666667,0.0,439.0,0.00387531613195
12902,21.1,25.0,0.0,439.0,0.0038649453970209
12903,21.1,25.1,0.0,437.5,0.0038805016282998
12904,21.05,25.05,0.0,437.5,0.0038607723400945
12905,21.1,25.1,0.0,439.333333333333,0.0038805016282998
12906,21.1,25.1,0.0,443.0,0.0038805016282998
12907,21.0,25.0,0.0,440.5,0.0038411240057139
12908,21.0,25.0,0.0,442.333333333333,0.0038411240057139
12909,21.0,25.0,0.0,440.666666666667,0.0038411240057139
12910,21.0,25.0,0.0,440.0,0.0038411240057139
12911,21.0,25.0,0.0,439.0,0.0038411240057139
12912,21.0,25.0,0.0,442.0,0.0038411240057139
12913,21.0,25.0,0.0,443.5,0.0038411240057139
12914,21.0,25.0,0.0,445.0,0.0038411240057139
12915,21.0,25.0,0.0,445.0,0.0038411240057139
12916,21.0,25.05,0.0,442.5,0.0038488537904606
12917,21.0,25.1,0.0,440.0,0.0038565837661514
12918,21.0,25.0,0.0,439.5,0.0038411240057139
12919,21.0,25.0,0.0,438.5,0.0038411240057139
12920,21.0,25.0,0.0,435.0,0.0038411240057139
12921,21.0,25.0,0.0,439.5,0.0038411240057139
12922,21.0,25.0,0.0,440.5,0.0038411240057139
12923,21.0,25.0,0.0,439.5,0.0038411240057139
12924,21.0,25.0,0.0,441.0,0.0038411240057139
12925,21.0,25.0,0.0,442.0,0.0038411240057139
12926,21.0,25.0,0.0,445.0,0.0038411240057139
12927,21.0,25.0,0.0,444.0,0.0038411240057139
12928,21.0,25.0,0.0,445.0,0.0038411240057139
12929,21.0,24.89,0.0,444.0,0.0038241191513591
12930,21.0,24.89,0.0,443.0,0.0038241191513591
12931,21.0,24.89,0.0,448.0,0.0038241191513591
12932,21.05,24.945,0.0,443.0,0.0038444894380611
12933,21.05,24.945,0.0,440.0,0.0038444894380611
12934,21.0,24.89,0.0,440.0,0.0038241191513591
12935,21.0333333333333,24.9266666666667,0.0,441.0,0.0038376898381808
12936,21.05,24.945,0.0,440.5,0.0038444894380611
12937,21.05,24.945,0.0,444.5,0.0038444894380611
12938,21.1,25.0,0.0,446.0,0.0038649453970209
12939,21.05,24.945,0.0,442.5,0.0038444894380611
12940,21.0,24.89,0.0,439.0,0.0038241191513591
12941,21.1,24.89,0.0,441.0,0.00384783443575
12942,21.1,24.89,0.0,438.333333333333,0.00384783443575
12943,21.0333333333333,24.89,0.0,439.5,0.003832009888551
12944,21.075,24.9725,0.0,440.75,0.0038547066897316
12945,21.0333333333333,24.9266666666667,0.0,437.0,0.0038376898381808
12946,21.1,24.945,0.0,440.5,0.0038563897994317
12947,21.1,24.9175,0.0,442.25,0.003852112088353
12948,21.1,24.89,0.0,435.0,0.00384783443575
12949,21.1,24.89,0.0,435.5,0.00384783443575
12950,21.1,24.89,0.0,432.0,0.00384783443575
12951,21.1,24.89,0.0,439.5,0.00384783443575
12952,21.05,24.84,0.0,442.5,0.003828207383264
12953,21.1,24.89,0.0,438.5,0.00384783443575
12954,21.05,24.84,0.0,435.5,0.003828207383264
12955,21.0666666666667,24.8566666666667,0.0,437.333333333333,0.0038347407576409
12956,21.1,24.89,0.0,437.0,0.00384783443575
12957,21.0333333333333,24.8233333333333,0.0,438.0,0.0038216829715412
12958,21.025,24.84,0.0,435.0,0.0038222946543557
12959,21.0,24.79,0.0,440.0,0.0038086609947265
12960,21.0,24.8233333333333,0.0,441.333333333333,0.0038138136287536
12961,21.0,24.8566666666667,0.0,435.0,0.0038189663476304
12962,21.0,24.89,0.0,432.0,0.0038241191513591
12963,21.0,24.89,0.0,435.5,0.0038241191513591
12964,21.0,24.89,0.0,444.0,0.0038241191513591
12965,21.0,24.84,0.0,444.5,0.0038163899775856
12966,21.0,24.89,0.0,446.0,0.0038241191513591
12967,21.0,24.89,0.0,445.0,0.0038241191513591
12968,21.0,24.89,0.0,438.333333333333,0.0038241191513591
12969,21.0,24.89,0.0,445.5,0.0038241191513591
12970,21.0,24.89,0.0,439.0,0.0038241191513591
12971,21.0,24.89,0.0,439.0,0.0038241191513591
12972,20.945,24.89,0.0,439.5,0.0038111307481562
12973,20.9633333333333,24.89,0.0,443.333333333333,0.0038154558880034
12974,20.89,24.89,0.0,443.5,0.0037981812511967
12975,20.9266666666667,24.89,0.0,444.0,0.0038068099312231
12976,21.0,24.89,0.0,447.5,0.0038241191513591
12977,20.89,24.89,0.0,445.5,0.0037981812511967
12978,20.89,24.89,0.0,443.0,0.0037981812511967
12979,20.89,24.89,0.0,438.0,0.0037981812511967
12980,20.89,24.89,0.0,428.0,0.0037981812511967
12981,20.89,24.89,0.0,431.0,0.0037981812511967
12982,20.89,24.89,0.0,441.0,0.0037981812511967
12983,20.89,24.89,0.0,446.0,0.0037981812511967
12984,20.89,24.89,0.0,447.0,0.0037981812511967
12985,20.89,24.89,0.0,439.0,0.0037981812511967
12986,20.89,24.89,0.0,438.333333333333,0.0037981812511967
12987,20.89,24.89,0.0,442.0,0.0037981812511967
12988,20.9266666666667,24.79,0.0,443.333333333333,0.0037914221671785
12989,20.89,24.79,0.0,448.0,0.0037828285765548
12990,20.89,24.79,0.0,444.5,0.0037828285765548
12991,20.9266666666667,24.79,0.0,443.333333333333,0.0037914221671785
12992,20.945,24.79,0.0,445.0,0.0037957254127113
12993,21.0,24.7,0.0,445.0,0.0037947493066615
12994,21.0,24.7,0.0,443.5,0.0037947493066615
12995,21.0,24.7,0.0,439.0,0.0037947493066615
12996,21.0,24.7,0.0,441.5,0.0037947493066615
12997,21.0,24.6333333333333,0.0,441.333333333333,0.0037844447512991
12998,21.0,24.6,0.0,441.0,0.0037792926008756
12999,21.0,24.6,0.0,441.0,0.0037792926008756
13000,21.0,24.6,0.0,440.0,0.0037792926008756
13001,21.0,24.6,0.0,436.0,0.0037792926008756
13002,21.0,24.6,0.0,444.0,0.0037792926008756
13003,21.0,24.6,0.0,442.0,0.0037792926008756
13004,21.0,24.6,0.0,443.666666666667,0.0037792926008756
13005,21.0,24.6,0.0,439.5,0.0037792926008756
13006,21.0,24.5666666666667,0.0,439.333333333333,0.0037741405352878
13007,21.0,24.55,0.0,443.5,0.0037715645343067
13008,21.0,24.5,0.0,445.0,0.0037638366586111
13009,21.0,24.5,0.0,441.5,0.0037638366586111
13010,21.0,24.5,0.0,445.0,0.0037638366586111
13011,21.0,24.5,0.0,444.5,0.0037638366586111
13012,21.0,24.5,0.0,443.666666666667,0.0037638366586111
13013,21.0,24.5,0.0,445.5,0.0037638366586111
13014,21.0,24.445,0.0,445.0,0.0037553362157961
13015,21.0,24.445,0.0,443.5,0.0037553362157961
13016,21.0,24.39,0.0,447.0,0.0037468360039198
13017,21.0,24.39,0.0,444.0,0.0037468360039198
13018,21.0,24.5,0.0,442.5,0.0037638366586111
13019,21.0,24.4266666666667,0.0,445.0,0.0037525027861779
13020,21.0,24.5,0.0,444.0,0.0037638366586111
13021,21.0,24.39,0.0,440.0,0.0037468360039198
13022,21.0,24.39,0.0,445.5,0.0037468360039198
13023,21.0,24.39,0.0,444.5,0.0037468360039198
13024,21.0,24.39,0.0,442.5,0.0037468360039198
13025,21.0,24.39,0.0,444.0,0.0037468360039198
13026,21.0,24.39,0.0,442.0,0.0037468360039198
13027,21.0,24.3566666666667,0.0,442.666666666667,0.0037416844727489
13028,21.0,24.29,0.0,439.0,0.0037313816648662
13029,20.89,24.39,0.0,440.0,0.0037214254101758
13030,20.945,24.39,0.0,440.0,0.0037341116547208
13031,21.0,24.39,0.0,444.0,0.0037468360039198
13032,20.89,24.39,0.0,439.5,0.0037214254101758
13033,20.89,24.39,0.0,440.0,0.0037214254101758
13034,20.89,24.39,0.0,440.0,0.0037214254101758
13035,20.89,24.29,0.0,442.0,0.003706076501351
13036,20.89,24.34,0.0,445.0,0.0037137508616353
13037,20.8566666666667,24.3566666666667,0.0,447.0,0.0037086495016106
13038,20.89,24.39,0.0,446.0,0.0037214254101758
13039,20.89,24.34,0.0,445.0,0.0037137508616353
13040,20.89,24.39,0.0,445.0,0.0037214254101758
13041,20.89,24.29,0.0,443.0,0.003706076501351
13042,20.89,24.29,0.0,442.0,0.003706076501351
13043,20.84,24.245,0.0,444.0,0.0036877389515923
13044,20.89,24.39,0.0,443.5,0.0037214254101758
13045,20.89,24.29,0.0,441.0,0.003706076501351
13046,20.8566666666667,24.26,0.0,441.0,0.0036938432141027
13047,20.89,24.29,0.0,444.0,0.003706076501351
13048,20.89,24.29,0.0,445.5,0.003706076501351
13049,20.89,24.29,0.0,441.0,0.003706076501351
13050,20.89,24.29,0.0,445.333333333333,0.003706076501351
13051,20.89,24.2,0.0,442.0,0.0036922631272228
13052,20.89,24.29,0.0,442.0,0.003706076501351
13053,20.89,24.2,0.0,446.5,0.0036922631272228
13054,20.8566666666667,24.1666666666667,0.0,444.333333333333,0.003679548153119
13055,20.89,24.2,0.0,445.5,0.0036922631272228
13056,20.89,24.2,0.0,441.5,0.0036922631272228
13057,20.865,24.175,0.0,447.25,0.0036827236045016
13058,20.89,24.2,0.0,448.0,0.0036922631272228
13059,20.89,24.175,0.0,447.25,0.0036884261870917
13060,20.89,24.2,0.0,439.0,0.0036922631272228
13061,20.89,24.15,0.0,440.0,0.003684589294019
13062,20.89,24.2,0.0,440.0,0.0036922631272228
13063,20.89,24.1,0.0,445.0,0.0036769156490452
13064,20.89,24.0,0.0,438.0,0.0036615689237594
13065,20.945,24.0,0.0,438.5,0.0036740499209487
13066,21.0,24.0,0.0,440.0,0.0036865683981301
13067,20.945,24.0,0.0,446.0,0.0036740499209487
13068,20.945,24.0,0.0,447.0,0.0036740499209487
13069,20.9266666666667,24.0,0.0,447.0,0.00366988542889
13070,20.89,24.0,0.0,445.0,0.0036615689237594
13071,20.89,24.0,0.0,446.5,0.0036615689237594
13072,20.945,24.0,0.0,446.0,0.0036740499209487
13073,20.89,23.89,0.0,453.0,0.0036446883954691
13074,21.0,23.89,0.0,451.0,0.0036695719415469
13075,21.0,23.84,0.0,448.5,0.003661846584716
13076,21.0,23.8233333333333,0.0,444.666666666667,0.0036592715081668
13077,21.0,23.79,0.0,447.0,0.0036541214186581
13078,21.0,23.79,0.0,447.0,0.0036541214186581
13079,21.0,23.79,0.0,445.0,0.0036541214186581
13080,21.0,23.79,0.0,446.5,0.0036541214186581
13081,21.0,23.79,0.0,446.5,0.0036541214186581
13082,21.0,23.7675,0.0,442.25,0.0036506451561698
13083,21.0,23.79,0.0,443.0,0.0036541214186581
13084,21.0,23.79,0.0,443.0,0.0036541214186581
13085,20.9633333333333,23.79,0.0,442.333333333333,0.0036458455163496
13086,20.89,23.79,0.0,444.5,0.003629343251076
13087,20.89,23.73,0.0,443.333333333333,0.0036201365257493
13088,20.9175,23.7225,0.0,446.5,0.0036251485824131
13089,20.89,23.7,0.0,449.0,0.0036155332646995
13090,20.89,23.7,0.0,449.5,0.0036155332646995
13091,20.89,23.6,0.0,448.5,0.0036001895504273
13092,20.89,23.7,0.0,446.0,0.0036155332646995
13093,20.89,23.6,0.0,446.0,0.0036001895504273
13094,20.89,23.6,0.0,444.0,0.0036001895504273
13095,20.89,23.6,0.0,443.333333333333,0.0036001895504273
13096,20.89,23.6333333333333,0.0,441.666666666667,0.0036053040382247
13097,20.89,23.6,0.0,449.5,0.0036001895504273
13098,20.89,23.6,0.0,448.5,0.0036001895504273
13099,20.89,23.6,0.0,450.0,0.0036001895504273
13100,20.89,23.6,0.0,448.5,0.0036001895504273
13101,20.945,23.6,0.0,446.5,0.0036124601189754
13102,20.89,23.6,0.0,452.5,0.0036001895504273
13103,20.89,23.6,0.0,451.0,0.0036001895504273
13104,20.945,23.5,0.0,450.666666666667,0.003597064563044
13105,20.89,23.5,0.0,449.0,0.00358484658877
13106,20.945,23.5,0.0,449.0,0.003597064563044
13107,20.945,23.5,0.0,448.5,0.003597064563044
13108,20.89,23.5,0.0,452.0,0.00358484658877
13109,20.89,23.5,0.0,444.0,0.00358484658877
13110,20.89,23.5,0.0,443.5,0.00358484658877
13111,20.89,23.5,0.0,446.0,0.00358484658877
13112,20.89,23.5,0.0,449.0,0.00358484658877
13113,20.9266666666667,23.5,0.0,448.0,0.003592987834086
13114,20.89,23.5,0.0,448.0,0.00358484658877
13115,20.89,23.5,0.0,449.0,0.00358484658877
13116,20.945,23.5,0.0,443.0,0.003597064563044
13117,20.89,23.5,0.0,444.25,0.00358484658877
13118,20.89,23.5,0.0,445.333333333333,0.00358484658877
13119,20.89,23.5,0.0,444.5,0.00358484658877
13120,20.89,23.5,0.0,446.5,0.00358484658877
13121,20.89,23.445,0.0,446.0,0.0035764082806406
13122,20.89,23.445,0.0,448.5,0.0035764082806406
13123,20.89,23.39,0.0,450.0,0.0035679702001512
13124,20.89,23.445,0.0,450.5,0.0035764082806406
13125,20.89,23.5,0.0,448.0,0.00358484658877
13126,20.89,23.5,0.0,448.333333333333,0.00358484658877
13127,20.89,23.445,0.0,446.5,0.0035764082806406
13128,20.89,23.5,0.0,442.5,0.00358484658877
13129,20.89,23.5,0.0,440.5,0.00358484658877
13130,20.89,23.5,0.0,443.0,0.00358484658877
13131,20.89,23.5,0.0,453.0,0.00358484658877
13132,20.89,23.4266666666667,0.0,450.0,0.0035735955618512
13133,20.89,23.445,0.0,451.0,0.0035764082806406
13134,20.89,23.39,0.0,452.333333333333,0.0035679702001512
13135,20.89,23.445,0.0,448.0,0.0035764082806406
13136,20.89,23.39,0.0,448.0,0.0035679702001512
13137,20.84,23.395,0.0,446.5,0.0035577118429189
13138,20.89,23.39,0.0,449.0,0.0035679702001512
13139,20.84,23.34,0.0,446.5,0.0035493001856854
13140,20.89,23.39,0.0,448.0,0.0035679702001512
13141,20.89,23.39,0.0,450.5,0.0035679702001512
13142,20.89,23.39,0.0,450.5,0.0035679702001512
13143,20.84,23.34,0.0,448.0,0.0035493001856854
13144,20.89,23.39,0.0,448.0,0.0035679702001512
13145,20.89,23.34,0.0,451.0,0.0035602994154192
13146,20.865,23.2925,0.0,450.0,0.0035475203085273
13147,20.89,23.34,0.0,448.5,0.0035602994154192
13148,20.8566666666667,23.26,0.0,449.5,0.0035407158314661
13149,20.89,23.29,0.0,446.0,0.003552628818805
13150,20.89,23.29,0.0,443.0,0.003552628818805
13151,20.89,23.29,0.0,443.0,0.003552628818805
13152,20.89,23.29,0.0,448.0,0.003552628818805
13153,20.84,23.245,0.0,448.5,0.0035347714923683
13154,20.89,23.29,0.0,448.5,0.003552628818805
13155,20.89,23.29,0.0,448.0,0.003552628818805
13156,20.89,23.29,0.0,450.5,0.003552628818805
13157,20.89,23.2,0.0,451.0,0.003538822218934
13158,20.89,23.2,0.0,453.0,0.003538822218934
13159,20.89,23.2,0.0,449.0,0.003538822218934
13160,20.89,23.2,0.0,448.5,0.003538822218934
13161,20.89,23.2,0.0,448.5,0.003538822218934
13162,20.89,23.15,0.0,448.5,0.0035311521490127
13163,20.89,23.15,0.0,453.5,0.0035311521490127
13164,20.84,23.075,0.0,451.0,0.0035087744623177
13165,20.89,23.1,0.0,451.333333333333,0.0035234822671828
13166,20.89,23.1,0.0,452.0,0.0035234822671828
13167,20.89,23.1,0.0,452.5,0.0035234822671828
13168,20.8566666666667,23.0666666666667,0.0,450.5,0.0035111198496899
13169,20.89,23.1,0.0,445.666666666667,0.0035234822671828
13170,20.89,23.1,0.0,449.5,0.0035234822671828
13171,20.89,23.1,0.0,450.0,0.0035234822671828
13172,20.89,23.1,0.0,454.0,0.0035234822671828
13173,20.89,23.1,0.0,452.0,0.0035234822671828
13174,20.89,23.1,0.0,453.75,0.0035234822671828
13175,20.89,23.1,0.0,448.5,0.0035234822671828
13176,20.89,23.1,0.0,447.0,0.0035234822671828
13177,20.89,23.1,0.0,447.75,0.0035234822671828
13178,20.89,23.1,0.0,452.0,0.0035234822671828
13179,20.89,23.0,0.0,454.0,0.0035081430677697
13180,20.84,23.05,0.0,455.0,0.0035049515519143
13181,20.89,23.1,0.0,455.0,0.0035234822671828
13182,20.8566666666667,23.0666666666667,0.0,449.0,0.0035111198496899
13183,20.89,23.0,0.0,449.0,0.0035081430677697
13184,20.89,23.0,0.0,452.0,0.0035081430677697
13185,20.89,23.0,0.0,449.0,0.0035081430677697
13186,20.79,22.89,0.0,450.0,0.0034697306094892
13187,20.79,22.89,0.0,452.0,0.0034697306094892
13188,20.84,22.945,0.0,449.0,0.0034888958384856
13189,20.79,22.89,0.0,448.333333333333,0.0034697306094892
13190,20.79,22.84,0.0,448.0,0.0034621092826005
13191,20.79,22.84,0.0,449.5,0.0034621092826005
13192,20.79,22.89,0.0,454.0,0.0034697306094892
13193,20.79,22.89,0.0,452.0,0.0034697306094892
13194,20.79,22.89,0.0,454.5,0.0034697306094892
13195,20.7,22.89,0.0,454.5,0.0034504446246964
13196,20.745,22.84,0.0,454.0,0.0034524757751415
13197,20.7,22.89,0.0,454.5,0.0034504446246964
13198,20.745,22.84,0.0,454.0,0.0034524757751415
13199,20.79,22.79,0.0,458.0,0.0034544881414409
13200,20.7,22.79,0.0,455.5,0.0034352873449809
13201,20.7,22.79,0.0,452.0,0.0034352873449809
13202,20.76,22.79,0.0,458.333333333333,0.0034480773968794
13203,20.7,22.79,0.0,460.0,0.0034352873449809
13204,20.7,22.79,0.0,455.0,0.0034352873449809
13205,20.7,22.79,0.0,455.0,0.0034352873449809
13206,20.73,22.79,0.0,449.0,0.0034416771363134
13207,20.7,22.79,0.0,459.0,0.0034352873449809
13208,20.7,22.7,0.0,457.0,0.0034216464213478
13209,20.73,22.7,0.0,454.0,0.0034280107008714
13210,20.7,22.7,0.0,452.5,0.0034216464213478
13211,20.7,22.7675,0.0,456.75,0.0034318770582882
13212,20.7,22.79,0.0,454.5,0.0034352873449809
13213,20.7,22.7,0.0,453.5,0.0034216464213478
13214,20.7,22.7,0.0,458.0,0.0034216464213478
13215,20.7,22.7,0.0,451.5,0.0034216464213478
13216,20.7,22.7,0.0,451.0,0.0034216464213478
13217,20.7,22.7,0.0,455.666666666667,0.0034216464213478
13218,20.7,22.7,0.0,457.5,0.0034216464213478
13219,20.7,22.7,0.0,452.0,0.0034216464213478
13220,20.7,22.65,0.0,451.0,0.0034140683875469
13221,20.7,22.6333333333333,0.0,454.666666666667,0.003411542417089
13222,20.7,22.6,0.0,454.666666666667,0.0034064905373851
13223,20.7,22.6,0.0,454.5,0.0034064905373851
13224,20.7,22.6,0.0,456.0,0.0034064905373851
13225,20.7,22.5,0.0,455.0,0.0033913353879516
13226,20.7,22.5,0.0,451.5,0.0033913353879516
13227,20.7,22.5,0.0,455.0,0.0033913353879516
13228,20.7,22.5,0.0,454.5,0.0033913353879516
13229,20.7,22.5,0.0,451.666666666667,0.0033913353879516
13230,20.7,22.5,0.0,453.5,0.0033913353879516
13231,20.7,22.5,0.0,456.5,0.0033913353879516
13232,20.7,22.5,0.0,457.0,0.0033913353879516
13233,20.7,22.5,0.0,454.0,0.0033913353879516
13234,20.7,22.5,0.0,453.5,0.0033913353879516
13235,20.7,22.5,0.0,457.0,0.0033913353879516
13236,20.7,22.445,0.0,459.0,0.0033830003688369
13237,20.7,22.5,0.0,459.0,0.0033913353879516
13238,20.7,22.39,0.0,454.75,0.0033746655718924
13239,20.7,22.39,0.0,457.0,0.0033746655718924
13240,20.7,22.39,0.0,458.0,0.0033746655718924
13241,20.7,22.39,0.0,449.0,0.0033746655718924
13242,20.7,22.39,0.0,451.0,0.0033746655718924
13243,20.7,22.39,0.0,457.5,0.0033746655718924
13244,20.7,22.39,356.0,457.0,0.0033746655718924
13245,20.7,22.4175,426.0,460.25,0.003378832942594
13246,20.7,22.5,423.666666666667,465.333333333333,0.0033913353879516
13247,20.7,22.4633333333333,423.666666666667,472.666666666667,0.0033857786838558
13248,20.7225,22.5,419.0,470.75,0.0033960651157366
13249,20.73,22.5,419.0,472.0,0.0033976429825202
13250,20.7225,22.525,419.0,470.5,0.0033998591468996
13251,20.7675,22.65,411.0,478.0,0.0034283707603882
13252,20.79,22.79,411.0,492.0,0.0034544881414409
13253,20.815,22.8675,411.0,497.75,0.0034716696930845
13254,20.8233333333333,23.0333333333333,408.333333333333,499.0,0.0034987918481095
13255,20.815,23.025,400.0,507.0,0.0034957152158224
13256,20.89,23.175,396.0,514.75,0.0035349871604615
13257,20.89,23.29,396.0,515.0,0.003552628818805
13258,20.89,23.29,396.0,520.75,0.003552628818805
13259,20.89,23.29,396.0,526.0,0.003552628818805
13260,20.89,23.3233333333333,398.333333333333,527.0,0.0035577425289795
13261,20.945,23.39,399.5,531.25,0.0035801303266757
13262,20.9633333333333,23.4633333333333,413.0,536.0,0.0035954940794377
13263,21.0,23.5,411.0,542.75,0.0036093192172016
13264,21.0,23.5,411.0,541.0,0.0036093192172016
13265,21.0,23.5666666666667,411.0,548.5,0.003619618005872
13266,21.0,23.6,412.2,553.25,0.0036247675273623
13267,21.0,23.6,405.0,559.25,0.0036247675273623
13268,21.0,23.6,405.0,567.333333333333,0.0036247675273623
13269,21.0,23.7,405.0,569.0,0.003640216600479
13270,21.0,23.7,405.0,576.0,0.003640216600479
13271,21.025,23.7225,405.0,578.75,0.0036493286704895
13272,21.025,23.7225,412.0,585.75,0.0036493286704895
13273,21.05,23.745,419.0,590.0,0.0036584592838594
