,Temperature,Humidity,Light,CO2,HumidityRatio
2073,20.79,25.0,0.0,532.0,0.0037915199910604
2074,20.8233333333333,24.9266666666667,0.0,533.666666666667,0.0037881430827897
2075,20.79,25.0,0.0,531.75,0.0037915199910604
2076,20.79,25.0,0.0,534.4,0.0037915199910604
2077,20.79,25.0,0.0,535.666666666667,0.0037915199910604
2078,20.79,25.0,0.0,529.75,0.0037915199910604
2079,20.79,25.0,0.0,532.0,0.0037915199910604
2080,20.79,25.0,0.0,531.333333333333,0.0037915199910604
2081,20.79,25.0,0.0,529.75,0.0037915199910604
2082,20.79,25.0,0.0,528.75,0.0037915199910604
2083,20.79,25.0,0.0,528.25,0.0037915199910604
2084,20.79,25.0,0.0,526.0,0.0037915199910604
2085,20.79,25.0,0.0,526.5,0.0037915199910604
2086,20.79,24.9633333333333,0.0,529.333333333333,0.0037859252475872
2087,20.815,24.945,0.0,528.25,0.00378899030008
2088,20.81,24.934,0.0,526.8,0.0037861367009178
2089,20.79,24.9725,0.0,525.5,0.003787323924077
2090,20.79,24.9633333333333,0.0,524.666666666667,0.0037859252475872
2091,20.79,24.89,0.0,523.0,0.0037747360607463
2092,20.79,24.89,0.0,526.0,0.0037747360607463
2093,20.79,24.9725,0.0,523.25,0.003787323924077
2094,20.79,24.89,0.0,524.333333333333,0.0037747360607463
2095,20.79,24.89,0.0,521.5,0.0037747360607463
2096,20.79,24.912,0.0,518.6,0.0037780927747847
2097,20.79,24.89,0.0,520.75,0.0037747360607463
2098,20.79,24.89,0.0,527.666666666667,0.0037747360607463
2099,20.79,24.945,0.0,526.0,0.0037831279133643
2100,20.79,24.956,0.0,519.6,0.0037848063108969
2101,20.79,24.9633333333333,0.0,518.333333333333,0.0037859252475872
2102,20.79,24.9725,0.0,520.5,0.003787323924077
2103,20.79,24.945,0.0,521.75,0.0037831279133643
2104,20.79,24.89,0.0,523.0,0.0037747360607463
2105,20.79,24.89,0.0,520.333333333333,0.0037747360607463
2106,20.79,24.89,0.0,519.0,0.0037747360607463
2107,20.79,24.945,0.0,516.25,0.0037831279133643
2108,20.79,25.0,0.0,518.6,0.0037915199910604
2109,20.79,25.0,0.0,519.333333333333,0.0037915199910604
2110,20.76,25.0,0.0,515.333333333333,0.0037844800075353
2111,20.772,25.0,0.0,516.4,0.0037872946167828
2112,20.745,25.0,0.0,519.5,0.0037809643394475
2113,20.7675,25.0,0.0,522.25,0.003786238922116
2114,20.7675,25.0,0.0,514.75,0.003786238922116
2115,20.7675,25.0,0.0,513.75,0.003786238922116
2116,20.79,25.0,0.0,515.0,0.0037915199910604
2117,20.79,25.0,0.0,519.0,0.0037915199910604
2118,20.772,25.0,0.0,518.8,0.0037872946167828
2119,20.79,25.0,0.0,517.333333333333,0.0037915199910604
2120,20.73,25.0666666666667,0.0,509.75,0.0037875860946652
2121,20.718,25.04,0.0,513.6,0.0037807195315116
2122,20.73,25.0666666666667,0.0,511.0,0.0037875860946652
2123,20.718,25.1,0.0,512.4,0.0037898339613418
2124,20.7,25.075,0.0,515.5,0.0037818146829979
2125,20.736,25.1,0.0,511.8,0.00379406394707
2126,20.73,25.1,0.0,511.666666666667,0.003792653489549
2127,20.7,25.05,0.0,509.75,0.0037780212778289
2128,20.73,25.1,0.0,513.0,0.003792653489549
2129,20.7,25.1,0.0,508.5,0.0037856081341577
2130,20.7,25.1,0.0,510.0,0.0037856081341577
2131,20.7,25.1,0.0,509.666666666667,0.0037856081341577
2132,20.7,25.1,0.0,508.5,0.0037856081341577
2133,20.7,25.1,0.0,511.25,0.0037856081341577
2134,20.7,25.1,0.0,513.333333333333,0.0037856081341577
2135,20.7,25.1,0.0,509.5,0.0037856081341577
2136,20.7,25.1,0.0,509.0,0.0037856081341577
2137,20.7,25.1,0.0,509.0,0.0037856081341577
2138,20.7,25.1,0.0,510.5,0.0037856081341577
2139,20.7,25.1,0.0,512.0,0.0037856081341577
2140,20.7,25.1,0.0,509.0,0.0037856081341577
2141,20.68,25.12,0.0,508.0,0.0037839486547331
2142,20.7,25.125,0.0,502.25,0.0037894016313091
2143,20.675,25.1,0.0,502.5,0.003779745821947
2144,20.7,25.1,0.0,505.5,0.0037856081341577
2145,20.7,25.1,0.0,505.5,0.0037856081341577
2146,20.7,25.1,0.0,500.25,0.0037856081341577
2147,20.68,25.1,0.0,500.0,0.0037809176436359
2148,20.6666666666667,25.1,0.0,499.0,0.0037777934973741
2149,20.7,25.1,0.0,501.25,0.0037856081341577
2150,20.7,25.1,0.0,501.0,0.0037856081341577
2151,20.7,25.1,0.0,502.0,0.0037856081341577
2152,20.7,25.1,0.0,496.25,0.0037856081341577
2153,20.7,25.1,0.0,495.8,0.0037856081341577
2154,20.66,25.1,0.0,497.8,0.0037762322779324
2155,20.6333333333333,25.1,0.0,497.0,0.0037699930872535
2156,20.625,25.1,0.0,497.25,0.0037680452050206
2157,20.675,25.175,0.0,503.25,0.003791108720811
2158,20.675,25.125,0.0,500.0,0.0037835334090517
2159,20.7,25.1,0.0,494.75,0.0037856081341577
2160,20.7,25.1,0.0,492.333333333333,0.0037856081341577
2161,20.7,25.1,0.0,492.75,0.0037856081341577
2162,20.7,25.1,0.0,497.0,0.0037856081341577
2163,20.65,25.075,0.0,498.5,0.0037701098758457
2164,20.7,25.1,0.0,498.75,0.0037856081341577
2165,20.675,25.075,0.0,498.75,0.0037759582806911
2166,20.7,25.1,0.0,495.333333333333,0.0037856081341577
2167,20.675,25.075,0.0,490.75,0.0037759582806911
2168,20.7,25.1,0.0,487.75,0.0037856081341577
2169,20.65,25.05,0.0,491.75,0.0037663282820191
2170,20.7,25.1,0.0,491.25,0.0037856081341577
2171,20.7,25.1,0.0,493.5,0.0037856081341577
2172,20.7,25.1,0.0,493.333333333333,0.0037856081341577
2173,20.7,25.0,0.0,493.25,0.0037704346054599
2174,20.7,25.0,0.0,491.0,0.0037704346054599
2175,20.7,25.0,0.0,492.0,0.0037704346054599
2176,20.7,25.0,0.0,496.0,0.0037704346054599
2177,20.7,25.0,0.0,493.0,0.0037704346054599
2178,20.7,25.0,0.0,491.25,0.0037704346054599
2179,20.7,25.0,0.0,494.0,0.0037704346054599
2180,20.7,25.0,0.0,494.2,0.0037704346054599
2181,20.7,25.0,0.0,493.75,0.0037704346054599
2182,20.7,25.0,0.0,495.75,0.0037704346054599
2183,20.7,25.0,0.0,492.25,0.0037704346054599
2184,20.7,25.0,0.0,486.5,0.0037704346054599
2185,20.7,25.0,0.0,493.333333333333,0.0037704346054599
2186,20.7,25.0,0.0,494.75,0.0037704346054599
2187,20.7,25.0,0.0,490.0,0.0037704346054599
2188,20.7,25.0,0.0,490.5,0.0037704346054599
2189,20.7,25.0,0.0,490.25,0.0037704346054599
2190,20.7,25.0,0.0,498.25,0.0037704346054599
2191,20.7,25.0,0.0,499.0,0.0037704346054599
2192,20.7,24.9633333333333,0.0,493.0,0.0037648711626354
2193,20.7,24.9816666666667,0.0,484.833333333333,0.0037676528716821
2194,20.7,24.9725,0.0,480.0,0.0037662620140674
2195,20.7,24.9725,0.0,478.75,0.0037662620140674
2196,20.7,25.0,0.0,483.333333333333,0.0037704346054599
2197,20.7,25.0,0.0,480.2,0.0037704346054599
2198,20.7,24.89,0.0,483.333333333333,0.0037537445737535
2199,20.7,24.89,0.0,487.0,0.0037537445737535
2200,20.7,24.85,0.0,485.2,0.0037476756920446
2201,20.7,24.89,0.0,480.666666666667,0.0037537445737535
2202,20.7,24.84,0.0,480.25,0.0037461584900108
2203,20.7,24.79,0.0,486.0,0.0037385725901998
2204,20.7,24.865,0.0,485.75,0.0037499515088903
2205,20.7,24.815,0.0,483.0,0.0037423655171143
2206,20.7,24.87,0.0,483.6,0.0037507101181842
2207,20.7,24.79,0.0,489.333333333333,0.0037385725901998
2208,20.7,24.79,0.0,486.75,0.0037385725901998
2209,20.7,24.79,0.0,483.5,0.0037385725901998
2210,20.7,24.79,0.0,482.0,0.0037385725901998
2211,20.745,24.79,0.0,481.5,0.003749012809698
2212,20.7,24.79,0.0,488.25,0.0037385725901998
2213,20.7,24.79,0.0,486.333333333333,0.0037385725901998
2214,20.7,24.79,0.0,480.6,0.0037385725901998
2215,20.7,24.79,0.0,485.666666666667,0.0037385725901998
2216,20.7,24.79,0.0,484.8,0.0037385725901998
2217,20.7,24.79,0.0,481.0,0.0037385725901998
2218,20.7,24.79,0.0,486.5,0.0037385725901998
2219,20.7,24.79,0.0,488.0,0.0037385725901998
2220,20.7,24.79,0.0,481.666666666667,0.0037385725901998
2221,20.7,24.79,0.0,481.0,0.0037385725901998
2222,20.7,24.754,0.0,483.0,0.0037331108562227
2223,20.7,24.7675,0.0,485.0,0.0037351589952908
2224,20.7,24.76,0.0,475.666666666667,0.0037340211385977
2225,20.7,24.7225,0.0,478.5,0.0037283319172048
2226,20.7,24.7,0.0,482.8,0.0037249184340265
2227,20.7,24.7,0.0,482.333333333333,0.0037249184340265
2228,20.7,24.675,0.0,481.5,0.0037211257186189
2229,20.7,24.675,0.0,479.25,0.0037211257186189
2230,20.7,24.6,0.0,478.333333333333,0.003709747848257
2231,20.7,24.6,0.0,477.5,0.003709747848257
2232,20.7,24.6,0.0,480.25,0.003709747848257
2233,20.7,24.65,0.0,481.5,0.0037173330491887
2234,20.7,24.65,0.0,481.25,0.0037173330491887
2235,20.7,24.66,0.0,481.75,0.0037188501114435
2236,20.7,24.7,0.0,479.0,0.0037249184340265
2237,20.7,24.65,0.0,482.75,0.0037173330491887
2238,20.7,24.6666666666667,0.0,485.666666666667,0.0037198614903669
2239,20.7,24.6333333333333,0.0,484.0,0.0037148046284444
2240,20.7,24.6,0.0,479.5,0.003709747848257
2241,20.7,24.6,0.0,479.75,0.003709747848257
2242,20.7,24.6,0.0,480.75,0.003709747848257
2243,20.7,24.6333333333333,0.0,475.333333333333,0.0037148046284444
2244,20.7,24.7,0.0,475.666666666667,0.0037249184340265
2245,20.7,24.6,0.0,477.25,0.003709747848257
2246,20.7,24.6,0.0,478.5,0.003709747848257
2247,20.7,24.64,0.0,479.6,0.00371581599429
2248,20.7,24.6,0.0,475.666666666667,0.003709747848257
2249,20.7,24.6,0.0,479.333333333333,0.003709747848257
2250,20.7,24.6,0.0,478.5,0.003709747848257
2251,20.7,24.6285714285714,0.0,476.857142857143,0.0037140822262706
2252,20.7,24.6333333333333,0.0,477.333333333333,0.0037148046284444
2253,20.7,24.625,0.0,475.25,0.003713540425735
2254,20.7,24.6,0.0,479.666666666667,0.003709747848257
2255,20.7,24.6,0.0,482.0,0.003709747848257
2256,20.7,24.6,0.0,475.8,0.003709747848257
2257,20.7,24.6,0.0,477.333333333333,0.003709747848257
2258,20.7,24.6,0.0,475.25,0.003709747848257
2259,20.7,24.6,0.0,477.25,0.003709747848257
2260,20.7,24.6,0.0,478.666666666667,0.003709747848257
2261,20.7,24.6,0.0,476.75,0.003709747848257
2262,20.7,24.6,0.0,472.5,0.003709747848257
2263,20.7,24.6,0.0,471.6,0.003709747848257
2264,20.7,24.6,0.0,474.75,0.003709747848257
2265,20.7,24.6,0.0,475.666666666667,0.003709747848257
2266,20.7,24.6,0.0,473.2,0.003709747848257
2267,20.7,24.6,0.0,467.0,0.003709747848257
2268,20.7,24.6,0.0,466.0,0.003709747848257
2269,20.7,24.6,0.0,465.25,0.003709747848257
2270,20.7,24.6,0.0,471.0,0.003709747848257
2271,20.7,24.6,0.0,471.5,0.003709747848257
2272,20.7,24.6,0.0,476.5,0.003709747848257
2273,20.7,24.6,0.0,472.75,0.003709747848257
2274,20.7,24.6,0.0,470.75,0.003709747848257
2275,20.7,24.575,0.0,466.75,0.003705955316754
2276,20.7,24.5,0.0,463.75,0.0036945779980858
2277,20.7,24.5333333333333,0.0,469.0,0.0036996345330797
2278,20.7,24.575,0.0,472.25,0.003705955316754
2279,20.7,24.6,0.0,475.4,0.003709747848257
2280,20.7,24.5,0.0,474.25,0.0036945779980858
2281,20.7,24.5,0.0,470.25,0.0036945779980858
2282,20.7,24.5333333333333,0.0,478.0,0.0036996345330797
2283,20.7,24.56,0.0,469.4,0.0037036798199198
2284,20.7,24.5333333333333,0.0,468.333333333333,0.0036996345330797
2285,20.7,24.6,0.0,469.25,0.003709747848257
2286,20.7,24.6,0.0,468.0,0.003709747848257
2287,20.7,24.6,0.0,473.0,0.003709747848257
2288,20.7,24.5666666666667,0.0,474.333333333333,0.0037046911498028
2289,20.7,24.5,0.0,475.75,0.0036945779980858
2290,20.7,24.5,0.0,473.5,0.0036945779980858
2291,20.7,24.5,0.0,474.75,0.0036945779980858
2292,20.7,24.5,0.0,472.0,0.0036945779980858
2293,20.7,24.5,0.0,468.25,0.0036945779980858
2294,20.7,24.5,0.0,471.5,0.0036945779980858
2295,20.7,24.5,0.0,469.0,0.0036945779980858
2296,20.7,24.5,0.0,468.0,0.0036945779980858
2297,20.7,24.5,0.0,471.5,0.0036945779980858
2298,20.7,24.5,0.0,469.6,0.0036945779980858
2299,20.7,24.5,0.0,466.6,0.0036945779980858
2300,20.7,24.5,0.0,462.666666666667,0.0036945779980858
2301,20.7,24.5,0.0,461.333333333333,0.0036945779980858
2302,20.7,24.5,0.0,463.75,0.0036945779980858
2303,20.7,24.5,0.0,466.25,0.0036945779980858
2304,20.7,24.5,0.0,468.25,0.0036945779980858
2305,20.7,24.5,0.0,470.6,0.0036945779980858
2306,20.7,24.5,0.0,467.666666666667,0.0036945779980858
2307,20.7,24.5,0.0,469.0,0.0036945779980858
2308,20.7,24.5,0.0,464.25,0.0036945779980858
2309,20.7,24.5,0.0,468.0,0.0036945779980858
2310,20.7,24.5,0.0,468.75,0.0036945779980858
2311,20.7,24.5,0.0,472.333333333333,0.0036945779980858
2312,20.7,24.5,0.0,468.666666666667,0.0036945779980858
2313,20.7,24.5,0.0,467.666666666667,0.0036945779980858
2314,20.7,24.5,0.0,462.333333333333,0.0036945779980858
2315,20.7,24.5,0.0,463.5,0.0036945779980858
2316,20.7,24.5,0.0,467.4,0.0036945779980858
2317,20.7,24.5,0.0,465.666666666667,0.0036945779980858
2318,20.7,24.5,0.0,465.75,0.0036945779980858
2319,20.7,24.5,0.0,469.75,0.0036945779980858
2320,20.7,24.5,0.0,463.333333333333,0.0036945779980858
2321,20.62,24.412,0.0,462.6,0.0036630173974891
2322,20.7,24.5,0.0,468.25,0.0036945779980858
2323,20.7,24.5,0.0,469.25,0.0036945779980858
2324,20.675,24.4725,0.0,469.0,0.0036846924014502
2325,20.6666666666667,24.4633333333333,0.0,471.333333333333,0.0036814018357089
2326,20.625,24.4175,0.0,467.75,0.0036649836944551
2327,20.7,24.5,0.0,459.0,0.0036945779980858
2328,20.68,24.478,0.0,464.6,0.0036866678523263
2329,20.6666666666667,24.4633333333333,0.0,467.666666666667,0.0036814018357089
2330,20.7,24.5,0.0,473.25,0.0036945779980858
2331,20.7,24.5,0.0,471.0,0.0036945779980858
2332,20.675,24.4725,0.0,465.75,0.0036846924014502
2333,20.7,24.5,0.0,461.5,0.0036945779980858
2334,20.675,24.4725,0.0,464.5,0.0036846924014502
2335,20.7,24.5,0.0,464.8,0.0036945779980858
2336,20.6333333333333,24.4266666666667,0.0,468.333333333333,0.0036682627022318
2337,20.6666666666667,24.4633333333333,0.0,464.333333333333,0.0036814018357089
2338,20.6,24.39,0.0,463.2,0.0036551605108782
2339,20.6666666666667,24.4633333333333,0.0,465.333333333333,0.0036814018357089
2340,20.675,24.4725,0.0,464.25,0.0036846924014502
2341,20.64,24.434,0.0,460.0,0.003670887570783
2342,20.7,24.5,0.0,461.0,0.0036945779980858
2343,20.6666666666667,24.4633333333333,0.0,467.0,0.0036814018357089
2344,20.64,24.434,0.0,462.2,0.003670887570783
2345,20.6,24.39,0.0,459.75,0.0036551605108782
2346,20.65,24.445,0.0,455.25,0.0036748276457855
2347,20.625,24.4175,0.0,455.25,0.0036649836944551
2348,20.6,24.39,0.0,461.333333333333,0.0036551605108782
2349,20.6,24.39,0.0,465.25,0.0036551605108782
2350,20.6,24.39,0.0,464.75,0.0036551605108782
2351,20.6,24.39,0.0,464.8,0.0036551605108782
2352,20.6,24.39,0.0,463.5,0.0036551605108782
2353,20.625,24.4175,0.0,463.5,0.0036649836944551
2354,20.6,24.39,0.0,465.666666666667,0.0036551605108782
2355,20.625,24.4175,0.0,464.5,0.0036649836944551
2356,20.62,24.412,0.0,467.6,0.0036630173974891
2357,20.625,24.4175,0.0,459.5,0.0036649836944551
2358,20.625,24.4175,0.0,457.5,0.0036649836944551
2359,20.6,24.39,0.0,463.333333333333,0.0036551605108782
2360,20.6,24.39,0.0,465.0,0.0036551605108782
2361,20.6,24.39,0.0,468.25,0.0036551605108782
2362,20.6,24.39,0.0,465.0,0.0036551605108782
2363,20.6,24.39,0.0,464.5,0.0036551605108782
2364,20.6,24.34,0.0,465.5,0.0036476234144493
2365,20.6,24.39,0.0,465.75,0.0036551605108782
2366,20.6,24.39,0.0,469.75,0.0036551605108782
2367,20.6,24.39,0.0,468.2,0.0036551605108782
2368,20.6,24.365,0.0,463.5,0.0036513919399643
2369,20.6,24.34,0.0,461.5,0.0036476234144493
2370,20.6,24.39,0.0,464.0,0.0036551605108782
2371,20.6,24.365,0.0,464.0,0.0036513919399643
2372,20.6166666666667,24.3233333333333,0.0,466.5,0.0036488805972398
2373,20.6333333333333,24.3233333333333,0.0,461.0,0.0036526535408994
2374,20.625,24.315,0.0,459.25,0.0036495085240894
2375,20.66,24.312,0.0,459.6,0.0036569826295124
2376,20.6,24.2,0.0,460.333333333333,0.0036265205104997
2377,20.6,24.2,0.0,458.5,0.0036265205104997
2378,20.6,24.2,0.0,460.0,0.0036265205104997
2379,20.625,24.2925,0.0,464.5,0.0036461116379366
2380,20.62,24.236,0.0,467.2,0.0036364542245837
2381,20.6,24.2,0.0,456.0,0.0036265205104997
2382,20.6,24.2,0.0,459.5,0.0036265205104997
2383,20.6,24.2,0.0,460.333333333333,0.0036265205104997
2384,20.6,24.2,0.0,462.2,0.0036265205104997
2385,20.6,24.2,0.0,460.5,0.0036265205104997
2386,20.6,24.2,0.0,464.25,0.0036265205104997
2387,20.6333333333333,24.23,0.0,464.333333333333,0.0036385556129764
2388,20.6,24.2,0.0,465.75,0.0036265205104997
2389,20.6,24.2,0.0,463.5,0.0036265205104997
2390,20.6,24.2,0.0,466.2,0.0036265205104997
2391,20.6,24.2,0.0,466.25,0.0036265205104997
2392,20.6,24.2,0.0,466.0,0.0036265205104997
2393,20.6,24.2,0.0,463.25,0.0036265205104997
2394,20.575,24.2,0.0,466.75,0.0036209016561691
2395,20.6,24.2,0.0,467.666666666667,0.0036265205104997
2396,20.6,24.2,0.0,463.5,0.0036265205104997
2397,20.6,24.2,0.0,459.25,0.0036265205104997
2398,20.6,24.2,0.0,463.25,0.0036265205104997
2399,20.575,24.2,0.0,463.0,0.0036209016561691
2400,20.5333333333333,24.2,0.0,459.333333333333,0.0036115539504359
2401,20.55,24.2,0.0,463.0,0.0036152904770147
2402,20.575,24.2,0.0,460.75,0.0036209016561691
2403,20.56,24.2,0.0,462.4,0.0036175340282338
2404,20.52,24.2,0.0,464.0,0.0036085671805396
2405,20.5333333333333,24.2,0.0,462.666666666667,0.0036115539504359
2406,20.55,24.2,0.0,467.0,0.0036152904770147
2407,20.6,24.2,0.0,468.0,0.0036265205104997
2408,20.6,24.1,0.0,463.25,0.0036114478792426
2409,20.6,24.175,0.0,462.5,0.0036227522845972
2410,20.6,24.1,0.0,467.75,0.0036114478792426
2411,20.6666666666667,24.1666666666667,0.0,467.666666666667,0.0036364964910402
2412,20.6,24.1,0.0,466.25,0.0036114478792426
2413,20.6,24.1,0.0,466.5,0.0036114478792426
2414,20.6,24.1,0.0,467.5,0.0036114478792426
2415,20.6,24.1,0.0,464.5,0.0036114478792426
2416,20.6,24.1,0.0,460.5,0.0036114478792426
2417,20.6,24.0333333333333,0.0,457.0,0.0036013998618767
2418,20.6,24.08,0.0,459.4,0.0036084334401421
2419,20.6333333333333,24.0666666666667,0.0,465.0,0.0036138857678416
2420,20.6,24.05,0.0,465.75,0.0036039118359588
2421,20.625,24.05,0.0,468.75,0.0036095030948267
2422,20.6,24.0,0.0,463.5,0.0035963759742295
2423,20.6,24.05,0.0,463.25,0.0036039118359588
2424,20.6,24.0,0.0,466.333333333333,0.0035963759742295
2425,20.6,24.02,0.0,467.8,0.0035993902971351
2426,20.575,24.075,0.0,463.25,0.0036020903399918
2427,20.525,24.1,0.0,468.75,0.0035946846987263
2428,20.5666666666667,24.1,0.0,465.0,0.003603989089372
2429,20.525,24.1,0.0,464.75,0.0035946846987263
2430,20.54,24.1,0.0,466.4,0.0035980318372849
2431,20.5,24.1,0.0,467.0,0.0035891122332562
2432,20.5,24.15,0.0,466.75,0.0035966015810162
2433,20.525,24.1,0.0,468.75,0.0035946846987263
2434,20.5,24.2,0.0,468.666666666667,0.0036040911080983
2435,20.5,24.2,0.0,466.75,0.0036040911080983
2436,20.5,24.2,0.0,462.5,0.0036040911080983
2437,20.525,24.1,0.0,465.5,0.0035946846987263
2438,20.54,24.1,0.0,463.8,0.0035980318372849
2439,20.5,24.1,0.0,467.333333333333,0.0035891122332562
2440,20.5666666666667,24.1,0.0,466.75,0.003603989089372
2441,20.5,24.1,0.0,466.8,0.0035891122332562
2442,20.5,24.1,0.0,464.0,0.0035891122332562
2443,20.52,24.1,0.0,461.4,0.0035935695959445
2444,20.5,24.1,0.0,464.666666666667,0.0035891122332562
2445,20.5,24.1,0.0,465.5,0.0035891122332562
2446,20.5,24.1,0.0,467.666666666667,0.0035891122332562
2447,20.5,24.1,0.0,473.5,0.0035891122332562
2448,20.52,24.1,0.0,469.8,0.0035935695959445
2449,20.5,24.1,0.0,469.666666666667,0.0035891122332562
2450,20.5,24.1,0.0,470.6,0.0035891122332562
2451,20.5,24.1,0.0,468.0,0.0035891122332562
2452,20.5,24.1,0.0,468.5,0.0035891122332562
2453,20.5,24.1,0.0,470.0,0.0035891122332562
2454,20.4725,24.05,0.0,472.75,0.0035755149937152
2455,20.5,24.075,0.0,466.75,0.0035853676266201
2456,20.4725,24.0225,0.0,466.0,0.0035714030920558
2457,20.4266666666667,23.96,0.0,467.333333333333,0.0035519368000374
2458,20.4725,23.9975,0.0,468.5,0.0035676650465451
2459,20.456,23.956,0.0,470.8,0.0035578140264585
2460,20.5,24.0,0.0,472.0,0.0035741340756772
2461,20.478,23.978,0.0,470.0,0.0035659665842916
2462,20.445,23.945,0.0,466.666666666667,0.0035537433404745
2463,20.5,24.0,0.0,461.4,0.0035741340756772
2464,20.39,23.89,0.0,462.666666666667,0.0035334457256767
2465,20.4725,23.89,0.0,464.75,0.0035515919598814
2466,20.5,23.89,0.0,473.5,0.0035576589307174
2467,20.456,23.85,0.0,472.5,0.0035419818405528
2468,20.4266666666667,23.8233333333333,0.0,473.0,0.0035315616947986
2469,20.4633333333333,23.8566666666667,0.0,473.0,0.0035445907796677
2470,20.445,23.8233333333333,0.0,469.833333333333,0.0035355838164032
2471,20.445,23.8175,0.0,469.25,0.0035347131807768
2472,20.4175,23.7475,0.0,471.75,0.0035182534897594
2473,20.4266666666667,23.76,0.0,472.666666666667,0.003522120022915
2474,20.4175,23.7225,0.0,471.5,0.0035145287472435
2475,20.4725,23.7675,0.0,471.0,0.0035332771237747
2476,20.39,23.7,0.0,472.0,0.0035051854492393
2477,20.434,23.736,0.0,468.8,0.0035201446023228
2478,20.4266666666667,23.73,56.3333333333333,471.666666666667,0.0035176477515035
2479,20.39,23.7,311.75,474.75,0.0035051854492393
2480,20.4175,23.7225,426.0,473.5,0.0035145287472435
2481,20.4725,23.7675,433.0,473.75,0.0035332771237747
2482,20.4816666666667,23.89,423.666666666667,484.5,0.0035536132694734
2483,20.5,23.89,419.0,492.4,0.0035576589307174
2484,20.5,23.89,419.0,491.0,0.0035576589307174
2485,20.5,23.89,419.0,487.2,0.0035576589307174
2486,20.55,23.945,415.5,493.25,0.0035769763986099
2487,20.52,24.0,409.8,499.6,0.0035785727304001
2488,20.525,24.0,414.6,506.2,0.0035796831529506
2489,20.6,24.0833333333333,413.0,507.333333333333,0.0036089358446416
2490,20.6,24.1,414.6,514.6,0.0036114478792426
2491,20.6,24.175,407.5,522.25,0.0036227522845972
2492,20.6,24.2,406.6,525.6,0.0036265205104997
2493,20.6,24.2,399.5,528.0,0.0036265205104997
2494,20.6333333333333,24.23,398.333333333333,537.333333333333,0.0036385556129764
2495,20.66,24.2,406.2,538.8,0.0036400371297586
2496,20.625,24.175,414.0,538.5,0.0036283729428486
2497,20.66,24.216,412.2,535.8,0.0036424578592386
2498,20.675,24.34,411.0,538.75,0.0036646250528121
