,Temperature,Humidity,Light,CO2,HumidityRatio
14318,20.39,20.2,0.0,441.0,0.002985057791285
14319,20.39,20.2,0.0,439.0,0.002985057791285
14320,20.39,20.2,0.0,436.0,0.002985057791285
14321,20.39,20.1,0.0,433.5,0.0029702097110439
14322,20.39,20.1,0.0,435.0,0.0029702097110439
14323,20.39,20.05,0.0,434.0,0.0029627859354851
14324,20.34,20.05,0.0,438.5,0.0029536061172135
14325,20.39,20.05,0.0,440.0,0.0029627859354851
14326,20.39,20.0,0.0,439.0,0.0029553623362924
14327,20.39,20.0,0.0,440.5,0.0029553623362924
14328,20.39,20.0,0.0,433.0,0.0029553623362924
14329,20.39,19.945,0.0,436.5,0.0029471965808758
14330,20.5,19.89,0.0,438.0,0.0029591517030864
14331,20.4266666666667,19.9266666666667,0.0,438.0,0.0029511806301849
14332,20.5,19.89,0.0,441.0,0.0029591517030864
14333,20.5,19.89,0.0,434.0,0.0029591517030864
14334,20.5,19.89,0.0,439.5,0.0029591517030864
14335,20.5,19.89,0.0,438.0,0.0029591517030864
14336,20.5,19.89,0.0,435.5,0.0029591517030864
14337,20.5,19.89,0.0,436.0,0.0029591517030864
14338,20.5,19.89,0.0,439.5,0.0029591517030864
14339,20.5,19.89,0.0,439.5,0.0029591517030864
14340,20.5,19.89,0.0,438.5,0.0029591517030864
14341,20.5,19.89,0.0,435.0,0.0029591517030864
14342,20.5,19.745,0.0,435.0,0.002937477325517
14343,20.5,19.79,0.0,436.0,0.0029442036955991
14344,20.55,19.84,0.0,433.0,0.0029608400714334
14345,20.5,19.79,0.0,433.666666666667,0.0029442036955991
14346,20.5,19.745,0.0,431.5,0.002937477325517
14347,20.5,19.65,0.0,436.5,0.0029232776863843
14348,20.5,19.7,0.0,437.0,0.0029307511002272
14349,20.6,19.6,0.0,435.0,0.0029339303392327
14350,20.5,19.745,0.0,437.0,0.002937477325517
14351,20.6,19.6,0.0,433.0,0.0029339303392327
14352,20.5,19.65,0.0,431.5,0.0029232776863843
14353,20.5,19.65,0.0,432.0,0.0029232776863843
14354,20.55,19.65,0.0,429.0,0.0029323515764793
14355,20.55,19.6,0.0,430.0,0.0029248550357961
14356,20.5,19.6,0.0,430.5,0.0029158044512853
14357,20.55,19.6,0.0,433.0,0.0029248550357961
14358,20.6,19.6,0.0,436.0,0.0029339303392327
14359,20.6,19.53,0.0,435.0,0.0029234027684295
14360,20.6,19.445,0.0,434.0,0.0029106197664319
14361,20.5,19.55,0.0,434.0,0.0029083313949236
14362,20.5,19.6,0.0,435.0,0.0029158044512853
14363,20.6,19.6,0.0,438.0,0.0029339303392327
14364,20.6,19.5,0.0,440.0,0.0029188910609496
14365,20.5666666666667,19.5333333333333,0.0,436.666666666667,0.0029178719032177
14366,20.5666666666667,19.5,0.0,437.666666666667,0.0029128692812034
14367,20.5666666666667,19.5,0.0,437.0,0.0029128692812034
14368,20.6,19.5,0.0,433.0,0.0029188910609496
14369,20.6,19.445,0.0,435.5,0.0029106197664319
14370,20.6,19.5,0.0,435.0,0.0029188910609496
14371,20.6,19.5,0.0,437.0,0.0029188910609496
14372,20.6,19.34,0.0,436.0,0.0028948297212513
14373,20.5,19.34,0.0,438.0,0.0028769465098721
14374,20.6,19.5,0.0,440.0,0.0029188910609496
14375,20.55,19.445,0.0,438.5,0.0029016169026044
14376,20.55,19.39,0.0,436.0,0.0028933715288275
14377,20.6,19.34,0.0,433.0,0.0028948297212513
14378,20.5,19.39,0.0,432.5,0.0028844188156068
14379,20.5,19.39,0.0,434.5,0.0028844188156068
14380,20.55,19.29,0.0,433.5,0.0028783804975909
14381,20.6,19.39,0.0,433.5,0.0029023486908654
14382,20.6,19.295,0.0,434.5,0.0028880628033006
14383,20.6,19.29,0.0,434.0,0.002887310932575
14384,20.6,19.29,0.0,435.0,0.002887310932575
14385,20.5,19.34,0.0,431.0,0.0028769465098721
14386,20.5,19.29,0.0,431.5,0.0028694743828415
14387,20.4633333333333,19.2266666666667,0.0,432.666666666667,0.0028535158073171
14388,20.5,19.39,0.0,436.0,0.0028844188156068
14389,20.5,19.39,0.0,436.0,0.0028844188156068
14390,20.5,19.245,0.0,441.5,0.0028627496213006
14391,20.5,19.2,0.0,434.0,0.0028560250045001
14392,20.39,19.29,0.0,433.5,0.0028499662575272
14393,20.4266666666667,19.29,0.0,429.333333333333,0.0028564559549645
14394,20.5,19.29,0.0,434.5,0.0028694743828415
14395,20.5,19.2,0.0,433.5,0.0028560250045001
14396,20.5,19.15,0.0,435.5,0.0028485533778066
14397,20.445,19.05,0.0,435.0,0.0028239646007775
14398,20.39,19.1666666666667,0.0,434.0,0.0028316616423387
14399,20.39,19.245,0.0,430.5,0.0028432874223142
14400,20.39,19.2,0.0,426.0,0.0028366087298759
14401,20.5,19.2,0.0,429.0,0.0028560250045001
14402,20.5,19.2,0.0,435.5,0.0028560250045001
14403,20.5,19.2,0.0,433.5,0.0028560250045001
14404,20.5,19.2,0.0,427.5,0.0028560250045001
14405,20.5333333333333,19.1666666666667,0.0,429.666666666667,0.0028569403179683
14406,20.525,19.175,0.0,433.0,0.0028567124168101
14407,20.5,19.1,0.0,432.5,0.0028410819297929
14408,20.5,19.1,0.0,431.0,0.0028410819297929
14409,20.5333333333333,19.1,0.0,433.333333333333,0.0028469576507468
14410,20.5,19.1,0.0,433.0,0.0028410819297929
14411,20.5,19.1,0.0,434.0,0.0028410819297929
14412,20.5,19.1,0.0,437.0,0.0028410819297929
14413,20.5,19.1,0.0,437.0,0.0028410819297929
14414,20.5,19.1,0.0,439.0,0.0028410819297929
14415,20.5333333333333,18.9633333333333,0.0,432.333333333333,0.0028264941800736
14416,20.525,19.075,0.0,432.0,0.0028417462423799
14417,20.5,19.05,0.0,429.5,0.0028336106604524
14418,20.5,19.1,0.0,436.5,0.0028410819297929
14419,20.5333333333333,19.0,0.0,432.666666666667,0.0028319842479591
14420,20.55,19.0,0.0,430.0,0.0028349105741483
14421,20.5,18.945,0.0,425.0,0.0028179215763904
14422,20.55,19.0,0.0,425.5,0.0028349105741483
14423,20.55,19.0,0.0,434.0,0.0028349105741483
14424,20.5,19.0,0.0,433.0,0.0028261395697788
14425,20.5,19.0,0.0,433.0,0.0028261395697788
14426,20.6,18.9633333333333,0.0,433.5,0.0028381926321104
14427,20.5,19.0,0.0,426.0,0.0028261395697788
14428,20.5333333333333,18.9633333333333,0.0,426.333333333333,0.0028264941800736
14429,20.5333333333333,18.9266666666667,0.0,430.0,0.0028210042086638
14430,20.6,18.945,0.0,436.0,0.0028354362216397
14431,20.6,19.0,0.0,437.5,0.0028437055260106
14432,20.5,19.0,0.0,433.5,0.0028261395697788
14433,20.55,18.945,0.0,432.5,0.0028266669606025
14434,20.55,18.945,0.0,430.0,0.0028266669606025
14435,20.5,19.0,0.0,433.0,0.0028261395697788
14436,20.6,19.0,0.0,439.0,0.0028437055260106
14437,20.5,18.89,0.0,429.5,0.0028097037991726
14438,20.55,19.0,0.0,431.0,0.0028349105741483
14439,20.6,19.0,0.0,433.0,0.0028437055260106
14440,20.55,19.0,0.0,434.0,0.0028349105741483
14441,20.55,18.89,0.0,434.5,0.0028184235645741
14442,20.5,18.945,0.0,435.5,0.0028179215763904
14443,20.5,18.84,0.0,434.5,0.0028022332801899
14444,20.5,18.89,0.0,433.5,0.0028097037991726
14445,20.5,19.0,0.0,433.0,0.0028261395697788
14446,20.5,19.0,0.0,433.5,0.0028261395697788
14447,20.5,19.0,0.0,434.5,0.0028261395697788
14448,20.5,19.0,0.0,438.0,0.0028261395697788
14449,20.5,18.945,0.0,437.0,0.0028179215763904
14450,20.445,18.945,0.0,435.0,0.0028083291648876
14451,20.5,19.0,0.0,434.0,0.0028261395697788
14452,20.5,18.895,0.0,434.5,0.0028104508608963
14453,20.5,18.89,0.0,431.0,0.0028097037991726
14454,20.5,19.0,0.0,433.5,0.0028261395697788
14455,20.4266666666667,18.89,0.0,431.666666666667,0.0027969577563535
14456,20.39,18.8233333333333,0.0,428.666666666667,0.0027807111991116
14457,20.39,18.79,0.0,429.5,0.0027757649966586
14458,20.39,18.9266666666667,0.0,434.333333333333,0.0027960449244251
14459,20.39,18.84,0.0,430.0,0.0027831843297066
14460,20.39,18.7,0.0,430.0,0.0027624106412118
14461,20.39,18.89,0.0,424.0,0.0027906038389687
14462,20.39,18.9266666666667,0.0,427.333333333333,0.0027960449244251
14463,20.39,18.8233333333333,0.0,430.0,0.0027807111991116
14464,20.39,18.79,0.0,431.0,0.0027757649966586
14465,20.39,18.79,0.0,433.5,0.0027757649966586
14466,20.445,18.79,0.0,430.0,0.0027852497134567
14467,20.445,18.79,0.0,434.0,0.0027852497134567
14468,20.5,18.79,0.0,434.0,0.0027947629398471
14469,20.5,18.79,0.0,435.5,0.0027947629398471
14470,20.5,18.79,0.0,436.333333333333,0.0027947629398471
14471,20.5,18.745,0.0,434.5,0.0027880397862705
14472,20.5,18.745,0.0,434.0,0.0027880397862705
14473,20.5,18.7,0.0,434.0,0.0027813167773824
14474,20.5,18.79,0.0,435.0,0.0027947629398471
14475,20.5,18.79,0.0,430.5,0.0027947629398471
14476,20.5,18.7,0.0,436.0,0.0027813167773824
14477,20.39,18.6666666666667,0.0,431.666666666667,0.0027574647285136
14478,20.39,18.76,0.0,428.666666666667,0.00277131348141
14479,20.39,18.7675,0.0,431.0,0.0027724263542752
14480,20.39,18.7225,0.0,434.5,0.0027657491765524
14481,20.39,18.7,0.0,434.5,0.0027624106412118
14482,20.39,18.7,0.0,429.5,0.0027624106412118
14483,20.39,18.745,0.0,432.0,0.0027690877475733
14484,20.39,18.7,0.0,435.5,0.0027624106412118
14485,20.39,18.6,0.0,436.0,0.0027475731380385
14486,20.39,18.745,0.0,430.0,0.0027690877475733
14487,20.39,18.76,0.0,434.0,0.00277131348141
14488,20.39,18.745,0.0,435.0,0.0027690877475733
14489,20.39,18.7,0.0,434.5,0.0027624106412118
14490,20.39,18.7,0.0,427.5,0.0027624106412118
14491,20.39,18.7,0.0,433.333333333333,0.0027624106412118
14492,20.5,18.745,0.0,433.0,0.0027880397862705
14493,20.39,18.7,0.0,438.0,0.0027624106412118
14494,20.445,18.7,0.0,434.0,0.0027718495240783
14495,20.4633333333333,18.73,0.0,432.666666666667,0.002779473888041
14496,20.5,18.7,0.0,435.0,0.0027813167773824
14497,20.445,18.7,0.0,433.5,0.0027718495240783
14498,20.39,18.6,0.0,432.0,0.0027475731380385
14499,20.39,18.7,0.0,434.0,0.0027624106412118
14500,20.39,18.7,0.0,439.0,0.0027624106412118
14501,20.39,18.7,0.0,434.0,0.0027624106412118
14502,20.445,18.7,0.0,430.0,0.0027718495240783
14503,20.445,18.7,0.0,435.0,0.0027718495240783
14504,20.5,18.7,0.0,437.5,0.0027813167773824
14505,20.5,18.7,0.0,434.0,0.0027813167773824
14506,20.445,18.7,0.0,436.0,0.0027718495240783
14507,20.445,18.7,0.0,432.5,0.0027718495240783
14508,20.4633333333333,18.7,0.0,429.5,0.0027750021193009
14509,20.39,18.7,0.0,430.0,0.0027624106412118
14510,20.5,18.7,0.0,436.0,0.0027813167773824
14511,20.5,18.745,0.0,436.5,0.0027880397862705
14512,20.4633333333333,18.6666666666667,0.0,439.333333333333,0.0027700335624427
14513,20.39,18.6,0.0,435.0,0.0027475731380385
14514,20.39,18.6,0.0,432.0,0.0027475731380385
14515,20.39,18.65,0.0,431.0,0.00275499180153
14516,20.39,18.7,0.0,425.5,0.0027624106412118
14517,20.39,18.7,0.0,429.0,0.0027624106412118
14518,20.39,18.7,0.0,431.5,0.0027624106412118
14519,20.39,18.6,0.0,435.0,0.0027475731380385
14520,20.39,18.7,0.0,428.0,0.0027624106412118
14521,20.39,18.7,0.0,431.5,0.0027624106412118
14522,20.39,18.7,0.0,432.5,0.0027624106412118
14523,20.445,18.7,0.0,434.5,0.0027718495240783
14524,20.39,18.7,0.0,429.0,0.0027624106412118
14525,20.39,18.6666666666667,0.0,428.666666666667,0.0027574647285136
14526,20.39,18.7,0.0,432.0,0.0027624106412118
14527,20.39,18.7,0.0,430.0,0.0027624106412118
14528,20.39,18.7,0.0,431.0,0.0027624106412118
14529,20.445,18.6,0.0,431.5,0.0027569610989078
14530,20.39,18.7,0.0,433.0,0.0027624106412118
14531,20.39,18.7,0.0,437.5,0.0027624106412118
14532,20.39,18.7,0.0,434.0,0.0027624106412118
14533,20.39,18.7,0.0,432.0,0.0027624106412118
14534,20.39,18.65,0.0,433.0,0.00275499180153
14535,20.39,18.7,0.0,425.5,0.0027624106412118
14536,20.39,18.7,0.0,423.0,0.0027624106412118
14537,20.39,18.6666666666667,0.0,430.0,0.0027574647285136
14538,20.39,18.6,0.0,434.0,0.0027475731380385
14539,20.3566666666667,18.6,0.0,428.666666666667,0.0027418971663326
14540,20.29,18.65,0.0,427.0,0.002737948739536
14541,20.34,18.7,0.0,425.5,0.0027538543961759
14542,20.34,18.7,0.0,433.5,0.0027538543961759
14543,20.34,18.7,0.0,434.5,0.0027538543961759
14544,20.39,18.7,0.0,427.0,0.0027624106412118
14545,20.39,18.65,0.0,433.0,0.00275499180153
14546,20.34,18.65,0.0,433.5,0.0027464586365012
14547,20.3566666666667,18.6666666666667,0.0,432.666666666667,0.0027517682326292
14548,20.39,18.7,0.0,430.0,0.0027624106412118
14549,20.34,18.7,0.0,430.5,0.0027538543961759
14550,20.39,18.7,0.0,431.0,0.0027624106412118
14551,20.39,18.65,0.0,431.333333333333,0.00275499180153
14552,20.39,18.7,0.0,433.0,0.0027624106412118
14553,20.39,18.7,0.0,432.0,0.0027624106412118
14554,20.39,18.7,0.0,430.0,0.0027624106412118
14555,20.34,18.7,0.0,431.5,0.0027538543961759
14556,20.39,18.7,0.0,430.333333333333,0.0027624106412118
14557,20.39,18.7,0.0,429.0,0.0027624106412118
14558,20.3566666666667,18.6666666666667,0.0,432.666666666667,0.0027517682326292
14559,20.34,18.6,0.0,431.5,0.0027390630519246
14560,20.29,18.745,0.0,428.0,0.002751957100456
14561,20.29,18.745,0.0,425.5,0.002751957100456
14562,20.29,18.745,0.0,430.5,0.002751957100456
14563,20.29,18.79,0.0,432.0,0.0027585928591068
14564,20.29,18.7,0.0,433.0,0.0027453214827646
14565,20.29,18.745,0.0,435.5,0.002751957100456
14566,20.29,18.79,0.0,431.5,0.0027585928591068
14567,20.29,18.7675,0.0,432.75,0.0027552749621612
14568,20.29,18.7,0.0,437.0,0.0027453214827646
14569,20.29,18.7,0.0,433.5,0.0027453214827646
14570,20.29,18.7,0.0,434.0,0.0027453214827646
14571,20.245,18.695,0.0,438.5,0.0027369265480493
14572,20.29,18.79,0.0,436.5,0.0027585928591068
14573,20.29,18.79,0.0,437.0,0.0027585928591068
14574,20.29,18.79,0.0,436.0,0.0027585928591068
14575,20.29,18.79,0.0,441.0,0.0027585928591068
14576,20.29,18.79,0.0,440.0,0.0027585928591068
14577,20.29,18.745,0.0,437.0,0.002751957100456
14578,20.29,18.79,0.0,438.5,0.0027585928591068
14579,20.29,18.84,0.0,433.0,0.0027659660896027
14580,20.245,18.795,0.0,434.0,0.0027516311978762
14581,20.29,18.76,0.0,437.0,0.0027541690043439
14582,20.29,18.79,0.0,435.0,0.0027585928591068
14583,20.29,18.79,0.0,434.0,0.0027585928591068
14584,20.29,18.79,0.0,437.0,0.0027585928591068
14585,20.29,18.745,0.0,434.5,0.002751957100456
14586,20.29,18.745,0.0,439.0,0.002751957100456
14587,20.29,18.79,0.0,433.0,0.0027585928591068
14588,20.29,18.7,0.0,434.0,0.0027453214827646
14589,20.245,18.745,0.0,433.0,0.0027442787864366
14590,20.245,18.745,0.0,432.5,0.0027442787864366
14591,20.245,18.745,0.0,433.0,0.0027442787864366
14592,20.2,18.745,0.0,433.0,0.0027366193331991
14593,20.245,18.84,0.0,432.0,0.0027582485161365
14594,20.2,18.79,0.0,434.0,0.0027432179456979
14595,20.29,18.79,0.0,433.0,0.0027585928591068
14596,20.245,18.745,0.0,430.5,0.0027442787864366
14597,20.29,18.79,0.0,433.0,0.0027585928591068
14598,20.29,18.745,0.0,434.0,0.002751957100456
14599,20.29,18.84,0.0,430.0,0.0027659660896027
14600,20.29,18.79,0.0,431.333333333333,0.0027585928591068
14601,20.29,18.7,0.0,439.0,0.0027453214827646
14602,20.29,18.79,0.0,439.0,0.0027585928591068
14603,20.29,18.73,0.0,442.0,0.0027497452122302
14604,20.2,18.7,0.0,432.0,0.0027300208600894
14605,20.23,18.73,0.0,427.5,0.0027395199147547
14606,20.29,18.745,0.0,433.0,0.002751957100456
14607,20.29,18.6,0.0,437.0,0.0027305761703198
14608,20.29,18.7,0.0,432.0,0.0027453214827646
14609,20.2,18.7,0.0,426.0,0.0027300208600894
14610,20.29,18.7,0.0,431.0,0.0027453214827646
14611,20.29,18.7,0.0,433.333333333333,0.0027453214827646
14612,20.29,18.675,0.0,429.25,0.0027416350893984
14613,20.26,18.6333333333333,0.0,433.333333333333,0.0027304009979612
14614,20.245,18.65,0.0,430.5,0.0027303096814552
14615,20.29,18.7,0.0,430.0,0.0027453214827646
14616,20.29,18.7,0.0,433.5,0.0027453214827646
14617,20.29,18.6,0.0,432.5,0.0027305761703198
14618,20.29,18.7,0.0,432.0,0.0027453214827646
14619,20.29,18.7,0.0,434.0,0.0027453214827646
14620,20.29,18.6,0.0,429.0,0.0027305761703198
14621,20.29,18.65,0.0,438.0,0.002737948739536
14622,20.29,18.7,0.0,439.0,0.0027453214827646
14623,20.29,18.7,0.0,433.0,0.0027453214827646
14624,20.29,18.65,0.0,433.5,0.002737948739536
14625,20.29,18.6,0.0,431.0,0.0027305761703198
14626,20.3233333333333,18.5666666666667,0.0,432.666666666667,0.0027313063423762
14627,20.39,18.6,0.0,434.0,0.0027475731380385
14628,20.39,18.6,0.0,434.0,0.0027475731380385
14629,20.39,18.6,0.0,436.5,0.0027475731380385
14630,20.39,18.6,0.0,432.666666666667,0.0027475731380385
14631,20.39,18.6,0.0,429.75,0.0027475731380385
14632,20.39,18.5,0.0,428.5,0.0027327363396011
14633,20.39,18.6,0.0,434.0,0.0027475731380385
14634,20.29,18.6,0.0,435.5,0.0027305761703198
14635,20.29,18.39,0.0,432.0,0.0026996132796876
14636,20.245,18.6,0.0,433.0,0.0027229577718501
14637,20.29,18.7,0.0,434.0,0.0027453214827646
14638,20.29,18.65,0.0,433.5,0.002737948739536
14639,20.2,18.6,0.0,432.0,0.0027153580855378
14640,20.2,18.6,0.0,431.0,0.0027153580855378
14641,20.2,18.6,0.0,435.0,0.0027153580855378
14642,20.2,18.6,0.0,438.0,0.0027153580855378
14643,20.2,18.6,0.0,432.0,0.0027153580855378
14644,20.1,18.6,0.0,430.0,0.0026985366892417
14645,20.2,18.6,0.0,428.5,0.0027153580855378
14646,20.2,18.6,0.0,432.666666666667,0.0027153580855378
14647,20.2,18.6,0.0,432.0,0.0027153580855378
14648,20.2,18.6,0.0,430.0,0.0027153580855378
14649,20.2,18.6,0.0,431.333333333333,0.0027153580855378
14650,20.2,18.6,0.0,432.666666666667,0.0027153580855378
14651,20.2,18.6,0.0,434.0,0.0027153580855378
14652,20.2,18.6,0.0,429.0,0.0027153580855378
14653,20.2,18.6,0.0,429.0,0.0027153580855378
14654,20.2,18.6,0.0,433.0,0.0027153580855378
14655,20.2,18.6,0.0,436.0,0.0027153580855378
14656,20.2,18.6,0.0,440.0,0.0027153580855378
14657,20.2,18.6,0.0,436.0,0.0027153580855378
14658,20.2,18.6,0.0,435.0,0.0027153580855378
14659,20.2,18.5666666666667,0.0,430.0,0.0027104706469722
14660,20.2,18.6,0.0,425.5,0.0027153580855378
14661,20.2,18.6,0.0,432.0,0.0027153580855378
14662,20.245,18.6,0.0,439.5,0.0027229577718501
14663,20.29,18.6,0.0,434.0,0.0027305761703198
14664,20.29,18.5,0.0,442.0,0.0027158315538998
14665,20.29,18.5,0.0,439.0,0.0027158315538998
14666,20.29,18.5666666666667,0.0,436.666666666667,0.0027256612208462
14667,20.29,18.5,0.0,439.0,0.0027158315538998
14668,20.29,18.5,0.0,436.0,0.0027158315538998
14669,20.29,18.5,0.0,435.0,0.0027158315538998
14670,20.29,18.55,0.0,439.0,0.0027232037751098
14671,20.29,18.5,0.0,433.0,0.0027158315538998
14672,20.29,18.5,0.0,435.0,0.0027158315538998
14673,20.29,18.5,0.0,436.0,0.0027158315538998
14674,20.245,18.5,0.0,438.0,0.0027082544717373
14675,20.245,18.55,0.0,439.0,0.0027156060352795
14676,20.2,18.5,0.0,436.5,0.0027006959992577
14677,20.2,18.5,0.0,432.666666666667,0.0027006959992577
14678,20.2,18.5,0.0,427.5,0.0027006959992577
14679,20.2,18.5,0.0,427.0,0.0027006959992577
14680,20.245,18.55,0.0,432.0,0.0027156060352795
14681,20.245,18.55,0.0,438.0,0.0027156060352795
14682,20.2,18.5,0.0,436.0,0.0027006959992577
14683,20.2,18.5,0.0,434.0,0.0027006959992577
14684,20.2,18.6,0.0,435.0,0.0027153580855378
14685,20.2,18.6,0.0,435.0,0.0027153580855378
14686,20.2,18.6,260.333333333333,434.0,0.0027153580855378
14687,20.2,18.6,401.333333333333,439.0,0.0027153580855378
14688,20.175,18.6,433.0,437.5,0.002711144108566
14689,20.175,18.675,422.5,440.75,0.0027221239842656
14690,20.2,18.7,419.0,442.0,0.0027300208600894
14691,20.175,18.7,419.0,448.5,0.0027257840286022
14692,20.1,18.745,419.0,451.0,0.0027196656520089
14693,20.15,18.7,419.0,457.25,0.002721552985072
14694,20.1333333333333,18.7,409.0,458.666666666667,0.002718735501566
14695,20.175,18.7225,411.0,456.0,0.0027290781051729
14696,20.125,18.865,411.0,458.0,0.0027414098177453
14697,20.15,18.89,411.0,460.0,0.002749327354055
14698,20.2,18.89,411.0,459.75,0.0027578820280988
14699,20.2,19.05,411.0,464.0,0.0027813459918572
14700,20.2225,19.05,407.5,463.5,0.0027852361958993
14701,20.2675,19.2175,400.0,470.25,0.0028177003703819
14702,20.29,19.2225,400.0,483.5,0.0028223770615393
14703,20.315,19.245,413.0,488.666666666667,0.0028300846032122
14704,20.39,19.22,412.2,496.25,0.0028395770200001
14705,20.39,19.26,409.0,496.25,0.0028455136848545
14706,20.4175,19.29,411.0,497.0,0.0028548323123952
14707,20.4266666666667,19.1633333333333,413.0,504.0,0.0028376136327373
14708,20.4725,19.0975,411.0,503.25,0.002835869568836
14709,20.525,19.315,411.0,509.25,0.0028776662655086
14710,20.5,19.2425,405.0,515.0,0.0028623760276812
